Index	Date	Time	Readings (°F)	Type
109	10/1/2013	4:24:00 AM	35.1	
110	10/1/2013	4:59:00 AM	35.2	
111	10/1/2013	5:34:00 AM	35	
112	10/1/2013	6:09:00 AM	35.2	
113	10/1/2013	6:44:00 AM	35.2	
114	10/1/2013	7:19:00 AM	35.3	
115	10/1/2013	7:54:00 AM	35.5	
116	10/1/2013	8:29:00 AM	35.5	
117	10/1/2013	9:04:00 AM	35.5	
118	10/1/2013	9:39:00 AM	35.8	
119	10/1/2013	10:14:00 AM	36.1	
120	10/1/2013	10:49:00 AM	36.6	
121	10/1/2013	11:24:00 AM	37	
122	10/1/2013	11:59:00 AM	37.3	
123	10/1/2013	12:34:00 PM	37.4	
124	10/1/2013	1:09:00 PM	37.9	
125	10/1/2013	1:44:00 PM	38.5	
126	10/1/2013	2:19:00 PM	39.3	
127	10/1/2013	2:54:00 PM	38.8	
128	10/1/2013	3:29:00 PM	39.2	
129	10/1/2013	4:04:00 PM	40.7	
130	10/1/2013	4:39:00 PM	40.6	
131	10/1/2013	5:14:00 PM	39.9	
132	10/1/2013	5:49:00 PM	40	
133	10/1/2013	6:24:00 PM	39.1	
134	10/1/2013	6:59:00 PM	38.8	
135	10/1/2013	7:34:00 PM	38.7	
136	10/1/2013	8:09:00 PM	38.5	
137	10/1/2013	8:44:00 PM	38.3	
138	10/1/2013	9:19:00 PM	37.8	
139	10/1/2013	9:54:00 PM	37.6	
140	10/1/2013	10:29:00 PM	37.2	
141	10/1/2013	11:04:00 PM	36.9	
142	10/1/2013	11:39:00 PM	36.7	
143	10/2/2013	12:14:00 AM	36.6	
144	10/2/2013	12:49:00 AM	36.6	
145	10/2/2013	1:24:00 AM	36.3	
146	10/2/2013	1:59:00 AM	36.3	
147	10/2/2013	2:34:00 AM	36.2	
148	10/2/2013	3:09:00 AM	35.9	
149	10/2/2013	3:44:00 AM	35.9	
150	10/2/2013	4:19:00 AM	35.7	
151	10/2/2013	4:54:00 AM	35.5	
152	10/2/2013	5:29:00 AM	35.3	
153	10/2/2013	6:04:00 AM	35.1	
154	10/2/2013	6:39:00 AM	34.9	
155	10/2/2013	7:14:00 AM	34.7	
156	10/2/2013	7:49:00 AM	34.5	
157	10/2/2013	8:24:00 AM	34.6	
158	10/2/2013	8:59:00 AM	34.5	
159	10/2/2013	9:34:00 AM	35.5	
160	10/2/2013	10:09:00 AM	35.9	
161	10/2/2013	10:44:00 AM	36.7	
162	10/2/2013	11:19:00 AM	36.8	
163	10/2/2013	11:54:00 AM	37.5	
164	10/2/2013	12:29:00 PM	38	
165	10/2/2013	1:04:00 PM	38.3	
166	10/2/2013	1:39:00 PM	38.8	
167	10/2/2013	2:14:00 PM	39.3	
168	10/2/2013	2:49:00 PM	39.4	
169	10/2/2013	3:24:00 PM	39.5	
170	10/2/2013	3:59:00 PM	39.5	
171	10/2/2013	4:34:00 PM	39.6	
172	10/2/2013	5:09:00 PM	39.3	
173	10/2/2013	5:44:00 PM	38.7	
174	10/2/2013	6:19:00 PM	38.2	
175	10/2/2013	6:54:00 PM	37.5	
176	10/2/2013	7:29:00 PM	36.8	
177	10/2/2013	8:04:00 PM	36.5	
178	10/2/2013	8:39:00 PM	36	
179	10/2/2013	9:14:00 PM	35.7	
180	10/2/2013	9:49:00 PM	35.4	
181	10/2/2013	10:24:00 PM	35.1	
182	10/2/2013	10:59:00 PM	34.8	
183	10/2/2013	11:34:00 PM	34.3	
184	10/3/2013	12:09:00 AM	34.2	
185	10/3/2013	12:44:00 AM	33.9	
186	10/3/2013	1:19:00 AM	33.6	
187	10/3/2013	1:54:00 AM	33.4	
188	10/3/2013	2:29:00 AM	33.3	
189	10/3/2013	3:04:00 AM	33.1	
190	10/3/2013	3:39:00 AM	32.8	
191	10/3/2013	4:14:00 AM	32.6	
192	10/3/2013	4:49:00 AM	32.3	
193	10/3/2013	5:24:00 AM	32.1	
194	10/3/2013	5:59:00 AM	31.8	
195	10/3/2013	6:34:00 AM	31.6	
196	10/3/2013	7:09:00 AM	31.4	
197	10/3/2013	7:44:00 AM	31.2	
198	10/3/2013	8:19:00 AM	31.3	
199	10/3/2013	8:54:00 AM	31.4	
200	10/3/2013	9:29:00 AM	31.3	
201	10/3/2013	10:04:00 AM	31.8	
202	10/3/2013	10:39:00 AM	32.3	
203	10/3/2013	11:14:00 AM	32.7	
204	10/3/2013	11:49:00 AM	33	
205	10/3/2013	12:24:00 PM	33.3	
206	10/3/2013	12:59:00 PM	33.5	
207	10/3/2013	1:34:00 PM	33.8	
208	10/3/2013	2:09:00 PM	33.9	
209	10/3/2013	2:44:00 PM	33.8	
210	10/3/2013	3:19:00 PM	33.6	
211	10/3/2013	3:54:00 PM	33.6	
212	10/3/2013	4:29:00 PM	33.5	
213	10/3/2013	5:04:00 PM	33.1	
214	10/3/2013	5:39:00 PM	32.7	
215	10/3/2013	6:14:00 PM	32.4	
216	10/3/2013	6:49:00 PM	32	
217	10/3/2013	7:24:00 PM	31.5	
218	10/3/2013	7:59:00 PM	30.8	
219	10/3/2013	8:34:00 PM	30.6	
220	10/3/2013	9:09:00 PM	30	
221	10/3/2013	9:44:00 PM	29.6	
222	10/3/2013	10:19:00 PM	29.6	
223	10/3/2013	10:54:00 PM	29.3	
224	10/3/2013	11:29:00 PM	29.4	
225	10/4/2013	12:04:00 AM	29.3	
226	10/4/2013	12:39:00 AM	29.5	
227	10/4/2013	1:14:00 AM	29.3	
228	10/4/2013	1:49:00 AM	29.3	
229	10/4/2013	2:24:00 AM	29.2	
230	10/4/2013	2:59:00 AM	29.1	
231	10/4/2013	3:34:00 AM	28.5	
232	10/4/2013	4:09:00 AM	28.3	
233	10/4/2013	4:44:00 AM	28	
234	10/4/2013	5:19:00 AM	27.9	
235	10/4/2013	5:54:00 AM	27.7	
236	10/4/2013	6:29:00 AM	27.7	
237	10/4/2013	7:04:00 AM	27.8	
238	10/4/2013	7:39:00 AM	27.6	
239	10/4/2013	8:14:00 AM	27.4	
240	10/4/2013	8:49:00 AM	27.4	
241	10/4/2013	9:24:00 AM	27.3	
242	10/4/2013	9:59:00 AM	27.4	
243	10/4/2013	10:34:00 AM	27.6	
244	10/4/2013	11:09:00 AM	27.9	
245	10/4/2013	11:44:00 AM	28.1	
246	10/4/2013	12:19:00 PM	28.4	
247	10/4/2013	12:54:00 PM	28.4	
248	10/4/2013	1:29:00 PM	28.8	
249	10/4/2013	2:04:00 PM	29.2	
250	10/4/2013	2:39:00 PM	29.3	
251	10/4/2013	3:14:00 PM	29.6	
252	10/4/2013	3:49:00 PM	29.8	
253	10/4/2013	4:24:00 PM	30	
254	10/4/2013	4:59:00 PM	30	
255	10/4/2013	5:34:00 PM	30	
256	10/4/2013	6:09:00 PM	29.9	
257	10/4/2013	6:44:00 PM	29.7	
258	10/4/2013	7:19:00 PM	29.6	
259	10/4/2013	7:54:00 PM	29.4	
260	10/4/2013	8:29:00 PM	29.2	
261	10/4/2013	9:04:00 PM	29.1	
262	10/4/2013	9:39:00 PM	28.9	
263	10/4/2013	10:14:00 PM	28.9	
264	10/4/2013	10:49:00 PM	28.8	
265	10/4/2013	11:24:00 PM	28.8	
266	10/4/2013	11:59:00 PM	28.7	
267	10/5/2013	12:34:00 AM	28.6	
268	10/5/2013	1:09:00 AM	28.4	
269	10/5/2013	1:44:00 AM	28.3	
270	10/5/2013	2:19:00 AM	28.4	
271	10/5/2013	2:54:00 AM	28.2	
272	10/5/2013	3:29:00 AM	28	
273	10/5/2013	4:04:00 AM	28.1	
274	10/5/2013	4:39:00 AM	28	
275	10/5/2013	5:14:00 AM	28	
276	10/5/2013	5:49:00 AM	27.9	
277	10/5/2013	6:24:00 AM	27.8	
278	10/5/2013	6:59:00 AM	28	
279	10/5/2013	7:34:00 AM	28.1	
280	10/5/2013	8:09:00 AM	28	
281	10/5/2013	8:44:00 AM	28.1	
282	10/5/2013	9:19:00 AM	28.1	
283	10/5/2013	9:54:00 AM	28.2	
284	10/5/2013	10:29:00 AM	28.3	
285	10/5/2013	11:04:00 AM	28.9	
286	10/5/2013	11:39:00 AM	29.5	
287	10/5/2013	12:14:00 PM	29.9	
288	10/5/2013	12:49:00 PM	30	
289	10/5/2013	1:24:00 PM	30.8	
290	10/5/2013	1:59:00 PM	31.1	
291	10/5/2013	2:34:00 PM	31.6	
292	10/5/2013	3:09:00 PM	32.6	
293	10/5/2013	3:44:00 PM	33.4	
294	10/5/2013	4:19:00 PM	33.2	
295	10/5/2013	4:54:00 PM	33.3	
296	10/5/2013	5:29:00 PM	33.3	
297	10/5/2013	6:04:00 PM	33	
298	10/5/2013	6:39:00 PM	32.7	
299	10/5/2013	7:14:00 PM	32.4	
300	10/5/2013	7:49:00 PM	32.2	
301	10/5/2013	8:24:00 PM	32.1	
302	10/5/2013	8:59:00 PM	32	
303	10/5/2013	9:34:00 PM	31.8	
304	10/5/2013	10:09:00 PM	32	
305	10/5/2013	10:44:00 PM	32	
306	10/5/2013	11:19:00 PM	31.7	
307	10/5/2013	11:54:00 PM	31.6	
308	10/6/2013	12:29:00 AM	31.6	
309	10/6/2013	1:04:00 AM	31.6	
310	10/6/2013	1:39:00 AM	31.7	
311	10/6/2013	2:14:00 AM	31.7	
312	10/6/2013	2:49:00 AM	31.7	
313	10/6/2013	3:24:00 AM	31.9	
314	10/6/2013	3:59:00 AM	32	
315	10/6/2013	4:34:00 AM	32	
316	10/6/2013	5:09:00 AM	32	
317	10/6/2013	5:44:00 AM	32	
318	10/6/2013	6:19:00 AM	32	
319	10/6/2013	6:54:00 AM	32.1	
320	10/6/2013	7:29:00 AM	32.2	
321	10/6/2013	8:04:00 AM	32.2	
322	10/6/2013	8:39:00 AM	32.4	
323	10/6/2013	9:14:00 AM	32.8	
324	10/6/2013	9:49:00 AM	33.4	
325	10/6/2013	10:24:00 AM	33.9	
326	10/6/2013	10:59:00 AM	34.2	
327	10/6/2013	11:34:00 AM	35.2	
328	10/6/2013	12:09:00 PM	35.6	
329	10/6/2013	12:44:00 PM	36.7	
330	10/6/2013	1:19:00 PM	37.3	
331	10/6/2013	1:54:00 PM	39.5	
332	10/6/2013	2:29:00 PM	41.3	
333	10/6/2013	3:04:00 PM	42.3	
334	10/6/2013	3:39:00 PM	43.8	
335	10/6/2013	4:14:00 PM	44.9	
336	10/6/2013	4:49:00 PM	44.5	
337	10/6/2013	5:24:00 PM	43.8	
338	10/6/2013	5:59:00 PM	43.1	
339	10/6/2013	6:34:00 PM	42.8	
340	10/6/2013	7:09:00 PM	42.7	
341	10/6/2013	7:44:00 PM	41.7	
342	10/6/2013	8:19:00 PM	41.3	
343	10/6/2013	8:54:00 PM	40.6	
344	10/6/2013	9:29:00 PM	40.6	
345	10/6/2013	10:04:00 PM	40.1	
346	10/6/2013	10:39:00 PM	39.7	
347	10/6/2013	11:14:00 PM	39.4	
348	10/6/2013	11:49:00 PM	39	
349	10/7/2013	12:24:00 AM	38.7	
350	10/7/2013	12:59:00 AM	38.4	
351	10/7/2013	1:34:00 AM	38	
352	10/7/2013	2:09:00 AM	37.8	
353	10/7/2013	2:44:00 AM	37.9	
354	10/7/2013	3:19:00 AM	37.7	
355	10/7/2013	3:54:00 AM	37.3	
356	10/7/2013	4:29:00 AM	37.2	
357	10/7/2013	5:04:00 AM	37.2	
358	10/7/2013	5:39:00 AM	37	
359	10/7/2013	6:14:00 AM	37	
360	10/7/2013	6:49:00 AM	36.6	
361	10/7/2013	7:24:00 AM	36.3	
362	10/7/2013	7:59:00 AM	36.7	
363	10/7/2013	8:34:00 AM	36.8	
364	10/7/2013	9:09:00 AM	36.4	
365	10/7/2013	9:44:00 AM	36.8	
366	10/7/2013	10:19:00 AM	37.4	
367	10/7/2013	10:54:00 AM	37.8	
368	10/7/2013	11:29:00 AM	38.2	
369	10/7/2013	12:04:00 PM	38.2	
370	10/7/2013	12:39:00 PM	38.7	
371	10/7/2013	1:14:00 PM	40.5	
372	10/7/2013	1:49:00 PM	40.6	
373	10/7/2013	2:24:00 PM	40.6	
374	10/7/2013	2:59:00 PM	41.1	
375	10/7/2013	3:34:00 PM	42	
376	10/7/2013	4:09:00 PM	42.6	
377	10/7/2013	4:44:00 PM	42	
378	10/7/2013	5:19:00 PM	41.7	
379	10/7/2013	5:54:00 PM	41.7	
380	10/7/2013	6:29:00 PM	41.3	
381	10/7/2013	7:04:00 PM	40.8	
382	10/7/2013	7:39:00 PM	40.3	
383	10/7/2013	8:14:00 PM	39.7	
384	10/7/2013	8:49:00 PM	39.4	
385	10/7/2013	9:24:00 PM	39	
386	10/7/2013	9:59:00 PM	38.9	
387	10/7/2013	10:34:00 PM	38.5	
388	10/7/2013	11:09:00 PM	38.1	
389	10/7/2013	11:44:00 PM	37.8	
390	10/8/2013	12:19:00 AM	37.7	
391	10/8/2013	12:54:00 AM	37.3	
392	10/8/2013	1:29:00 AM	37.1	
393	10/8/2013	2:04:00 AM	36.8	
394	10/8/2013	2:39:00 AM	36.6	
395	10/8/2013	3:14:00 AM	36.3	
396	10/8/2013	3:49:00 AM	36.1	
397	10/8/2013	4:24:00 AM	35.9	
398	10/8/2013	4:59:00 AM	35.5	
399	10/8/2013	5:34:00 AM	35.3	
400	10/8/2013	6:09:00 AM	35	
401	10/8/2013	6:44:00 AM	34.8	
402	10/8/2013	7:19:00 AM	34.6	
403	10/8/2013	7:54:00 AM	34.4	
404	10/8/2013	8:29:00 AM	34.2	
405	10/8/2013	9:04:00 AM	34	
406	10/8/2013	9:39:00 AM	34.1	
407	10/8/2013	10:14:00 AM	34.1	
408	10/8/2013	10:49:00 AM	34	
409	10/8/2013	11:24:00 AM	34.5	
410	10/8/2013	11:59:00 AM	35.3	
411	10/8/2013	12:34:00 PM	35.8	
412	10/8/2013	1:09:00 PM	36.1	
413	10/8/2013	1:44:00 PM	36	
414	10/8/2013	2:19:00 PM	36.6	
415	10/8/2013	2:54:00 PM	37.4	
416	10/8/2013	3:29:00 PM	37.7	
417	10/8/2013	4:04:00 PM	37.7	
418	10/8/2013	4:39:00 PM	37.5	
419	10/8/2013	5:14:00 PM	37.3	
420	10/8/2013	5:49:00 PM	36.8	
421	10/8/2013	6:24:00 PM	36.2	
422	10/8/2013	6:59:00 PM	36	
423	10/8/2013	7:34:00 PM	35.6	
424	10/8/2013	8:09:00 PM	35.4	
425	10/8/2013	8:44:00 PM	35.3	
426	10/8/2013	9:19:00 PM	34.9	
427	10/8/2013	9:54:00 PM	34.3	
428	10/8/2013	10:29:00 PM	33.7	
429	10/8/2013	11:04:00 PM	33.7	
430	10/8/2013	11:39:00 PM	33.3	
431	10/9/2013	12:14:00 AM	33	
432	10/9/2013	12:49:00 AM	32.9	
433	10/9/2013	1:24:00 AM	32.8	
434	10/9/2013	1:59:00 AM	32.7	
435	10/9/2013	2:34:00 AM	32.4	
436	10/9/2013	3:09:00 AM	32.3	
437	10/9/2013	3:44:00 AM	31.8	
438	10/9/2013	4:19:00 AM	31.6	
439	10/9/2013	4:54:00 AM	31.7	
440	10/9/2013	5:29:00 AM	31.4	
441	10/9/2013	6:04:00 AM	30.9	
442	10/9/2013	6:39:00 AM	30.5	
443	10/9/2013	7:14:00 AM	30.8	
444	10/9/2013	7:49:00 AM	31	
445	10/9/2013	8:24:00 AM	30.2	
446	10/9/2013	8:59:00 AM	30.2	
447	10/9/2013	9:34:00 AM	30.8	
448	10/9/2013	10:09:00 AM	30.5	
449	10/9/2013	10:44:00 AM	29.9	
450	10/9/2013	11:19:00 AM	30	
451	10/9/2013	11:54:00 AM	29.9	
452	10/9/2013	12:29:00 PM	29.8	
453	10/9/2013	1:04:00 PM	29.9	
454	10/9/2013	1:39:00 PM	29.7	
455	10/9/2013	2:14:00 PM	29.5	
456	10/9/2013	2:49:00 PM	29.6	
457	10/9/2013	3:24:00 PM	29.6	
458	10/9/2013	3:59:00 PM	29.6	
459	10/9/2013	4:34:00 PM	29.6	
460	10/9/2013	5:09:00 PM	29.2	
461	10/9/2013	5:44:00 PM	29.1	
462	10/9/2013	6:19:00 PM	28.8	
463	10/9/2013	6:54:00 PM	28.7	
464	10/9/2013	7:29:00 PM	28.5	
465	10/9/2013	8:04:00 PM	28.4	
466	10/9/2013	8:39:00 PM	28.4	
467	10/9/2013	9:14:00 PM	28.3	
468	10/9/2013	9:49:00 PM	28.2	
469	10/9/2013	10:24:00 PM	28.2	
470	10/9/2013	10:59:00 PM	28.2	
471	10/9/2013	11:34:00 PM	28.2	
472	10/10/2013	12:09:00 AM	28	
473	10/10/2013	12:44:00 AM	27.9	
474	10/10/2013	1:19:00 AM	28.1	
475	10/10/2013	1:54:00 AM	28.2	
476	10/10/2013	2:29:00 AM	27.9	
477	10/10/2013	3:04:00 AM	27.9	
478	10/10/2013	3:39:00 AM	27.3	
479	10/10/2013	4:14:00 AM	27.7	
480	10/10/2013	4:49:00 AM	27.9	
481	10/10/2013	5:24:00 AM	27.8	
482	10/10/2013	5:59:00 AM	27.7	
483	10/10/2013	6:34:00 AM	28	
484	10/10/2013	7:09:00 AM	27.8	
485	10/10/2013	7:44:00 AM	27.8	
486	10/10/2013	8:19:00 AM	27.8	
487	10/10/2013	8:54:00 AM	27.4	
488	10/10/2013	9:29:00 AM	27.6	
489	10/10/2013	10:04:00 AM	27.4	
490	10/10/2013	10:39:00 AM	27.3	
491	10/10/2013	11:14:00 AM	27.5	
492	10/10/2013	11:49:00 AM	27.9	
493	10/10/2013	12:24:00 PM	28.6	
494	10/10/2013	12:59:00 PM	28.8	
495	10/10/2013	1:34:00 PM	28.9	
496	10/10/2013	2:09:00 PM	29.4	
497	10/10/2013	2:44:00 PM	29.6	
498	10/10/2013	3:19:00 PM	29.9	
499	10/10/2013	3:54:00 PM	30.3	
500	10/10/2013	4:29:00 PM	30.3	
501	10/10/2013	5:04:00 PM	30.1	
502	10/10/2013	5:39:00 PM	29.9	
503	10/10/2013	6:14:00 PM	29.6	
504	10/10/2013	6:49:00 PM	29.4	
505	10/10/2013	7:24:00 PM	29	
506	10/10/2013	7:59:00 PM	28.8	
507	10/10/2013	8:34:00 PM	28.9	
508	10/10/2013	9:09:00 PM	28.6	
509	10/10/2013	9:44:00 PM	28.8	
510	10/10/2013	10:19:00 PM	29	
511	10/10/2013	10:54:00 PM	28.8	
512	10/10/2013	11:29:00 PM	28.9	
513	10/11/2013	12:04:00 AM	28.9	
514	10/11/2013	12:39:00 AM	28.9	
515	10/11/2013	1:14:00 AM	29.1	
516	10/11/2013	1:49:00 AM	29.1	
517	10/11/2013	2:24:00 AM	29	
518	10/11/2013	2:59:00 AM	28.7	
519	10/11/2013	3:34:00 AM	29	
520	10/11/2013	4:09:00 AM	28.7	
521	10/11/2013	4:44:00 AM	27.8	
522	10/11/2013	5:19:00 AM	28.1	
523	10/11/2013	5:54:00 AM	28.2	
524	10/11/2013	6:29:00 AM	28.1	
525	10/11/2013	7:04:00 AM	28.3	
526	10/11/2013	7:39:00 AM	27.9	
527	10/11/2013	8:14:00 AM	27.8	
528	10/11/2013	8:49:00 AM	27.4	
529	10/11/2013	9:24:00 AM	27.3	
530	10/11/2013	9:59:00 AM	27.2	
531	10/11/2013	10:34:00 AM	27.9	
532	10/11/2013	11:09:00 AM	27.8	
533	10/11/2013	11:44:00 AM	28.2	
534	10/11/2013	12:19:00 PM	28.5	
535	10/11/2013	12:54:00 PM	28.9	
536	10/11/2013	1:29:00 PM	29.6	
537	10/11/2013	2:04:00 PM	30	
538	10/11/2013	2:39:00 PM	29.7	
539	10/11/2013	3:14:00 PM	30.1	
540	10/11/2013	3:49:00 PM	30.5	
541	10/11/2013	4:24:00 PM	30.2	
542	10/11/2013	4:59:00 PM	30.1	
543	10/11/2013	5:34:00 PM	30.3	
544	10/11/2013	6:09:00 PM	30.1	
545	10/11/2013	6:44:00 PM	30.2	
546	10/11/2013	7:19:00 PM	29.7	
547	10/11/2013	7:54:00 PM	29.4	
548	10/11/2013	8:29:00 PM	29.2	
549	10/11/2013	9:04:00 PM	29.3	
550	10/11/2013	9:39:00 PM	29	
551	10/11/2013	10:14:00 PM	29	
552	10/11/2013	10:49:00 PM	29	
553	10/11/2013	11:24:00 PM	29	
554	10/11/2013	11:59:00 PM	28.7	
555	10/12/2013	12:34:00 AM	28.7	
556	10/12/2013	1:09:00 AM	28.5	
557	10/12/2013	1:44:00 AM	28.4	
558	10/12/2013	2:19:00 AM	28.1	
559	10/12/2013	2:54:00 AM	27.9	
560	10/12/2013	3:29:00 AM	27.8	
561	10/12/2013	4:04:00 AM	27.5	
562	10/12/2013	4:39:00 AM	27.6	
563	10/12/2013	5:14:00 AM	27.5	
564	10/12/2013	5:49:00 AM	27.4	
565	10/12/2013	6:24:00 AM	27.1	
566	10/12/2013	6:59:00 AM	26.9	
567	10/12/2013	7:34:00 AM	27	
568	10/12/2013	8:09:00 AM	27.1	
569	10/12/2013	8:44:00 AM	26.9	
570	10/12/2013	9:19:00 AM	26.9	
571	10/12/2013	9:54:00 AM	27.2	
572	10/12/2013	10:29:00 AM	27.4	
573	10/12/2013	11:04:00 AM	27.8	
574	10/12/2013	11:39:00 AM	28.4	
575	10/12/2013	12:14:00 PM	28.8	
576	10/12/2013	12:49:00 PM	29.1	
577	10/12/2013	1:24:00 PM	29.2	
578	10/12/2013	1:59:00 PM	29.5	
579	10/12/2013	2:34:00 PM	29.6	
580	10/12/2013	3:09:00 PM	29.8	
581	10/12/2013	3:44:00 PM	30	
582	10/12/2013	4:19:00 PM	29.9	
583	10/12/2013	4:54:00 PM	29.8	
584	10/12/2013	5:29:00 PM	29.6	
585	10/12/2013	6:04:00 PM	29.3	
586	10/12/2013	6:39:00 PM	29.2	
587	10/12/2013	7:14:00 PM	29	
588	10/12/2013	7:49:00 PM	28.9	
589	10/12/2013	8:24:00 PM	28.7	
590	10/12/2013	8:59:00 PM	28.5	
591	10/12/2013	9:34:00 PM	28.5	
592	10/12/2013	10:09:00 PM	28.2	
593	10/12/2013	10:44:00 PM	28	
594	10/12/2013	11:19:00 PM	27.8	
595	10/12/2013	11:54:00 PM	27.4	
596	10/13/2013	12:29:00 AM	27.4	
597	10/13/2013	1:04:00 AM	27.4	
598	10/13/2013	1:39:00 AM	27.2	
599	10/13/2013	2:14:00 AM	26.9	
600	10/13/2013	2:49:00 AM	27.1	
601	10/13/2013	3:24:00 AM	27	
602	10/13/2013	3:59:00 AM	26.6	
603	10/13/2013	4:34:00 AM	26.7	
604	10/13/2013	5:09:00 AM	26.6	
605	10/13/2013	5:44:00 AM	26.7	
606	10/13/2013	6:19:00 AM	26.7	
607	10/13/2013	6:54:00 AM	27.1	
608	10/13/2013	7:29:00 AM	26.7	
609	10/13/2013	8:04:00 AM	26.5	
610	10/13/2013	8:39:00 AM	26.8	
611	10/13/2013	9:14:00 AM	26.8	
612	10/13/2013	9:49:00 AM	26.9	
