Index	Date	Time	Readings (øF)	Type
3765	12/29/2013	7:40:00 PM	28.4	
3766	12/29/2013	8:15:00 PM	28.4	
3767	12/29/2013	8:50:00 PM	28.4	
3768	12/29/2013	9:25:00 PM	28.4	
3769	12/29/2013	10:00:00 PM	28.4	
3770	12/29/2013	10:35:00 PM	28.4	
3771	12/29/2013	11:10:00 PM	28.4	
3772	12/29/2013	11:45:00 PM	28.4	
3773	12/30/2013	12:20:00 AM	28.4	
3774	12/30/2013	12:55:00 AM	28.4	
3775	12/30/2013	1:30:00 AM	28.4	
3776	12/30/2013	2:05:00 AM	28.4	
3777	12/30/2013	2:40:00 AM	28.4	
3778	12/30/2013	3:15:00 AM	28.4	
3779	12/30/2013	3:50:00 AM	28.4	
3780	12/30/2013	4:25:00 AM	28.4	
3781	12/30/2013	5:00:00 AM	28.4	
3782	12/30/2013	5:35:00 AM	28.4	
3783	12/30/2013	6:10:00 AM	28.4	
3784	12/30/2013	6:45:00 AM	28.4	
3785	12/30/2013	7:20:00 AM	28.4	
3786	12/30/2013	7:55:00 AM	28.4	
3787	12/30/2013	8:30:00 AM	28.5	
3788	12/30/2013	9:05:00 AM	28.4	
3789	12/30/2013	9:40:00 AM	28.5	
3790	12/30/2013	10:15:00 AM	28.4	
3791	12/30/2013	10:50:00 AM	28.4	
3792	12/30/2013	11:25:00 AM	28.4	
3793	12/30/2013	12:00:00 PM	28.3	
3794	12/30/2013	12:35:00 PM	28.4	
3795	12/30/2013	1:10:00 PM	28.4	
3796	12/30/2013	1:45:00 PM	28.4	
3797	12/30/2013	2:20:00 PM	28.3	
3798	12/30/2013	2:55:00 PM	28.3	
3799	12/30/2013	3:30:00 PM	28.3	
3800	12/30/2013	4:05:00 PM	28.3	
3801	12/30/2013	4:40:00 PM	28.3	
3802	12/30/2013	5:15:00 PM	28.4	
3803	12/30/2013	5:50:00 PM	28.6	
3804	12/30/2013	6:25:00 PM	28.5	
3805	12/30/2013	7:00:00 PM	28.4	
3806	12/30/2013	7:35:00 PM	28.4	
3807	12/30/2013	8:10:00 PM	28.5	
3808	12/30/2013	8:45:00 PM	28.5	
3809	12/30/2013	9:20:00 PM	28.5	
3810	12/30/2013	9:55:00 PM	28.5	
3811	12/30/2013	10:30:00 PM	28.5	
3812	12/30/2013	11:05:00 PM	28.5	
3813	12/30/2013	11:40:00 PM	28.4	
3814	12/31/2013	12:15:00 AM	28.5	
3815	12/31/2013	12:50:00 AM	28.5	
3816	12/31/2013	1:25:00 AM	28.5	
3817	12/31/2013	2:00:00 AM	28.5	
3818	12/31/2013	2:35:00 AM	28.5	
3819	12/31/2013	3:10:00 AM	28.5	
3820	12/31/2013	3:45:00 AM	28.5	
3821	12/31/2013	4:20:00 AM	28.5	
3822	12/31/2013	4:55:00 AM	28.5	
3823	12/31/2013	5:30:00 AM	28.5	
3824	12/31/2013	6:05:00 AM	28.5	
3825	12/31/2013	6:40:00 AM	28.5	
3826	12/31/2013	7:15:00 AM	28.5	
3827	12/31/2013	7:50:00 AM	28.5	
3828	12/31/2013	8:25:00 AM	28.5	
3829	12/31/2013	9:00:00 AM	28.5	
3830	12/31/2013	9:35:00 AM	28.5	
3831	12/31/2013	10:10:00 AM	28.5	
3832	12/31/2013	10:45:00 AM	28.5	
3833	12/31/2013	11:20:00 AM	28.5	
3834	12/31/2013	11:55:00 AM	28.5	
3835	12/31/2013	12:30:00 PM	28.5	
3836	12/31/2013	1:05:00 PM	28.5	
3837	12/31/2013	1:40:00 PM	28.5	
3838	12/31/2013	2:15:00 PM	28.5	
3839	12/31/2013	2:50:00 PM	28.5	
3840	12/31/2013	3:25:00 PM	28.5	
3841	12/31/2013	4:00:00 PM	28.4	
3842	12/31/2013	4:35:00 PM	28.5	
3843	12/31/2013	5:10:00 PM	28.5	
3844	12/31/2013	5:45:00 PM	28.5	
3845	12/31/2013	6:20:00 PM	28.5	
3846	12/31/2013	6:55:00 PM	28.5	
3847	12/31/2013	7:30:00 PM	28.5	
3848	12/31/2013	8:05:00 PM	28.5	
3849	12/31/2013	8:40:00 PM	28.5	
3850	12/31/2013	9:15:00 PM	28.5	
3851	12/31/2013	9:50:00 PM	28.5	
3852	12/31/2013	10:25:00 PM	28.5	
3853	12/31/2013	11:00:00 PM	28.5	
3854	12/31/2013	11:35:00 PM	28.5	
3855	1/1/2014	12:10:00 AM	28.5	
3856	1/1/2014	12:45:00 AM	28.5	
3857	1/1/2014	1:20:00 AM	28.5	
3858	1/1/2014	1:55:00 AM	28.5	
3859	1/1/2014	2:30:00 AM	28.5	
3860	1/1/2014	3:05:00 AM	28.5	
3861	1/1/2014	3:40:00 AM	28.5	
3862	1/1/2014	4:15:00 AM	28.5	
3863	1/1/2014	4:50:00 AM	28.5	
3864	1/1/2014	5:25:00 AM	28.5	
3865	1/1/2014	6:00:00 AM	28.5	
3866	1/1/2014	6:35:00 AM	28.5	
3867	1/1/2014	7:10:00 AM	28.5	
3868	1/1/2014	7:45:00 AM	28.5	
3869	1/1/2014	8:20:00 AM	28.5	
3870	1/1/2014	8:55:00 AM	28.4	
3871	1/1/2014	9:30:00 AM	28.5	
3872	1/1/2014	10:05:00 AM	28.5	
3873	1/1/2014	10:40:00 AM	28.5	
3874	1/1/2014	11:15:00 AM	28.5	
3875	1/1/2014	11:50:00 AM	28.4	
3876	1/1/2014	12:25:00 PM	28.3	
3877	1/1/2014	1:00:00 PM	28.3	
3878	1/1/2014	1:35:00 PM	28.4	
3879	1/1/2014	2:10:00 PM	28.5	
3880	1/1/2014	2:45:00 PM	28.5	
3881	1/1/2014	3:20:00 PM	28.5	
3882	1/1/2014	3:55:00 PM	28.5	
3883	1/1/2014	4:30:00 PM	28.5	
3884	1/1/2014	5:05:00 PM	28.5	
3885	1/1/2014	5:40:00 PM	28.5	
3886	1/1/2014	6:15:00 PM	28.4	
3887	1/1/2014	6:50:00 PM	28.4	
3888	1/1/2014	7:25:00 PM	28.4	
3889	1/1/2014	8:00:00 PM	28.4	
3890	1/1/2014	8:35:00 PM	28.4	
3891	1/1/2014	9:10:00 PM	28.4	
3892	1/1/2014	9:45:00 PM	28.4	
3893	1/1/2014	10:20:00 PM	28.4	
3894	1/1/2014	10:55:00 PM	28.4	
3895	1/1/2014	11:30:00 PM	28.5	
3896	1/2/2014	12:05:00 AM	28.5	
3897	1/2/2014	12:40:00 AM	28.5	
3898	1/2/2014	1:15:00 AM	28.5	
3899	1/2/2014	1:50:00 AM	28.5	
3900	1/2/2014	2:25:00 AM	28.5	
3901	1/2/2014	3:00:00 AM	28.5	
3902	1/2/2014	3:35:00 AM	28.5	
3903	1/2/2014	4:10:00 AM	28.5	
3904	1/2/2014	4:45:00 AM	28.5	
3905	1/2/2014	5:20:00 AM	28.5	
3906	1/2/2014	5:55:00 AM	28.5	
3907	1/2/2014	6:30:00 AM	28.5	
3908	1/2/2014	7:05:00 AM	28.5	
3909	1/2/2014	7:40:00 AM	28.5	
3910	1/2/2014	8:15:00 AM	28.5	
3911	1/2/2014	8:50:00 AM	28.5	
3912	1/2/2014	9:25:00 AM	28.5	
3913	1/2/2014	10:00:00 AM	28.5	
3914	1/2/2014	10:35:00 AM	28.5	
3915	1/2/2014	11:10:00 AM	28.5	
3916	1/2/2014	11:45:00 AM	28.5	
3917	1/2/2014	12:20:00 PM	28.5	
3918	1/2/2014	12:55:00 PM	28.5	
3919	1/2/2014	1:30:00 PM	28.4	
3920	1/2/2014	2:05:00 PM	28.4	
3921	1/2/2014	2:40:00 PM	28.5	
3922	1/2/2014	3:15:00 PM	28.5	
3923	1/2/2014	3:50:00 PM	28.5	
3924	1/2/2014	4:25:00 PM	28.5	
3925	1/2/2014	5:00:00 PM	28.4	
3926	1/2/2014	5:35:00 PM	28.4	
3927	1/2/2014	6:10:00 PM	28.5	
3928	1/2/2014	6:45:00 PM	28.5	
3929	1/2/2014	7:20:00 PM	28.5	
3930	1/2/2014	7:55:00 PM	28.5	
3931	1/2/2014	8:30:00 PM	28.5	
3932	1/2/2014	9:05:00 PM	28.5	
3933	1/2/2014	9:40:00 PM	28.5	
3934	1/2/2014	10:15:00 PM	28.5	
3935	1/2/2014	10:50:00 PM	28.5	
3936	1/2/2014	11:25:00 PM	28.5	
3937	1/3/2014	12:00:00 AM	28.5	
3938	1/3/2014	12:35:00 AM	28.5	
3939	1/3/2014	1:10:00 AM	28.5	
3940	1/3/2014	1:45:00 AM	28.5	
3941	1/3/2014	2:20:00 AM	28.5	
3942	1/3/2014	2:55:00 AM	28.5	
3943	1/3/2014	3:30:00 AM	28.5	
3944	1/3/2014	4:05:00 AM	28.6	
3945	1/3/2014	4:40:00 AM	28.5	
3946	1/3/2014	5:15:00 AM	28.5	
3947	1/3/2014	5:50:00 AM	28.6	
3948	1/3/2014	6:25:00 AM	28.5	
3949	1/3/2014	7:00:00 AM	28.5	
3950	1/3/2014	7:35:00 AM	28.5	
3951	1/3/2014	8:10:00 AM	28.5	
3952	1/3/2014	8:45:00 AM	28.5	
3953	1/3/2014	9:20:00 AM	28.6	
3954	1/3/2014	9:55:00 AM	28.6	
3955	1/3/2014	10:30:00 AM	28.5	
3956	1/3/2014	11:05:00 AM	28.5	
3957	1/3/2014	11:40:00 AM	28.5	
3958	1/3/2014	12:15:00 PM	28.5	
3959	1/3/2014	12:50:00 PM	28.4	
3960	1/3/2014	1:25:00 PM	28.4	
3961	1/3/2014	2:00:00 PM	28.4	
3962	1/3/2014	2:35:00 PM	28.4	
3963	1/3/2014	3:10:00 PM	28.4	
3964	1/3/2014	3:45:00 PM	28.4	
3965	1/3/2014	4:20:00 PM	28.3	
3966	1/3/2014	4:55:00 PM	28.5	
3967	1/3/2014	5:30:00 PM	28.5	
3968	1/3/2014	6:05:00 PM	28.5	
3969	1/3/2014	6:40:00 PM	28.6	
3970	1/3/2014	7:15:00 PM	28.5	
3971	1/3/2014	7:50:00 PM	28.5	
3972	1/3/2014	8:25:00 PM	28.5	
3973	1/3/2014	9:00:00 PM	28.5	
3974	1/3/2014	9:35:00 PM	28.5	
3975	1/3/2014	10:10:00 PM	28.5	
3976	1/3/2014	10:45:00 PM	28.5	
3977	1/3/2014	11:20:00 PM	28.5	
3978	1/3/2014	11:55:00 PM	28.5	
3979	1/4/2014	12:30:00 AM	28.6	
3980	1/4/2014	1:05:00 AM	28.6	
3981	1/4/2014	1:40:00 AM	28.6	
3982	1/4/2014	2:15:00 AM	28.6	
3983	1/4/2014	2:50:00 AM	28.5	
3984	1/4/2014	3:25:00 AM	28.6	
3985	1/4/2014	4:00:00 AM	28.6	
3986	1/4/2014	4:35:00 AM	28.6	
3987	1/4/2014	5:10:00 AM	28.6	
3988	1/4/2014	5:45:00 AM	28.6	
3989	1/4/2014	6:20:00 AM	28.6	
3990	1/4/2014	6:55:00 AM	28.5	
3991	1/4/2014	7:30:00 AM	28.6	
3992	1/4/2014	8:05:00 AM	28.6	
3993	1/4/2014	8:40:00 AM	28.5	
3994	1/4/2014	9:15:00 AM	28.6	
3995	1/4/2014	9:50:00 AM	28.6	
3996	1/4/2014	10:25:00 AM	28.6	
3997	1/4/2014	11:00:00 AM	28.6	
3998	1/4/2014	11:35:00 AM	28.6	
3999	1/4/2014	12:10:00 PM	28.5	
4000	1/4/2014	12:45:00 PM	28.6	
4001	1/4/2014	1:20:00 PM	28.6	
4002	1/4/2014	1:55:00 PM	28.6	
4003	1/4/2014	2:30:00 PM	28.6	
4004	1/4/2014	3:05:00 PM	28.6	
4005	1/4/2014	3:40:00 PM	28.7	
4006	1/4/2014	4:15:00 PM	28.6	
4007	1/4/2014	4:50:00 PM	28.6	
4008	1/4/2014	5:25:00 PM	28.6	
4009	1/4/2014	6:00:00 PM	28.6	
4010	1/4/2014	6:35:00 PM	28.6	
4011	1/4/2014	7:10:00 PM	28.6	
4012	1/4/2014	7:45:00 PM	28.6	
4013	1/4/2014	8:20:00 PM	28.7	
4014	1/4/2014	8:55:00 PM	28.7	
4015	1/4/2014	9:30:00 PM	28.6	
4016	1/4/2014	10:05:00 PM	28.7	
4017	1/4/2014	10:40:00 PM	28.6	
4018	1/4/2014	11:15:00 PM	28.6	
4019	1/4/2014	11:50:00 PM	28.6	
4020	1/5/2014	12:25:00 AM	28.6	
4021	1/5/2014	1:00:00 AM	28.6	
4022	1/5/2014	1:35:00 AM	28.6	
4023	1/5/2014	2:10:00 AM	28.6	
4024	1/5/2014	2:45:00 AM	28.6	
4025	1/5/2014	3:20:00 AM	28.6	
4026	1/5/2014	3:55:00 AM	28.6	
4027	1/5/2014	4:30:00 AM	28.6	
4028	1/5/2014	5:05:00 AM	28.6	
4029	1/5/2014	5:40:00 AM	28.6	
4030	1/5/2014	6:15:00 AM	28.6	
4031	1/5/2014	6:50:00 AM	28.7	
4032	1/5/2014	7:25:00 AM	28.7	
4033	1/5/2014	8:00:00 AM	28.7	
4034	1/5/2014	8:35:00 AM	28.7	
4035	1/5/2014	9:10:00 AM	28.6	
4036	1/5/2014	9:45:00 AM	28.6	
4037	1/5/2014	10:20:00 AM	28.6	
4038	1/5/2014	10:55:00 AM	28.6	
4039	1/5/2014	11:30:00 AM	28.6	
4040	1/5/2014	12:05:00 PM	28.6	
4041	1/5/2014	12:40:00 PM	28.6	
4042	1/5/2014	1:15:00 PM	28.6	
4043	1/5/2014	1:50:00 PM	28.6	
4044	1/5/2014	2:25:00 PM	28.6	
4045	1/5/2014	3:00:00 PM	28.6	
4046	1/5/2014	3:35:00 PM	28.5	
4047	1/5/2014	4:10:00 PM	28.5	
4048	1/5/2014	4:45:00 PM	28.5	
4049	1/5/2014	5:20:00 PM	28.5	
4050	1/5/2014	5:55:00 PM	28.5	
4051	1/5/2014	6:30:00 PM	28.6	
4052	1/5/2014	7:05:00 PM	28.6	
4053	1/5/2014	7:40:00 PM	28.6	
4054	1/5/2014	8:15:00 PM	28.6	
4055	1/5/2014	8:50:00 PM	28.6	
4056	1/5/2014	9:25:00 PM	28.6	
4057	1/5/2014	10:00:00 PM	28.6	
4058	1/5/2014	10:35:00 PM	28.6	
4059	1/5/2014	11:10:00 PM	28.6	
4060	1/5/2014	11:45:00 PM	28.6	
4061	1/6/2014	12:20:00 AM	28.6	
4062	1/6/2014	12:55:00 AM	28.6	
4063	1/6/2014	1:30:00 AM	28.6	
4064	1/6/2014	2:05:00 AM	28.6	
4065	1/6/2014	2:40:00 AM	28.6	
4066	1/6/2014	3:15:00 AM	28.6	
4067	1/6/2014	3:50:00 AM	28.6	
4068	1/6/2014	4:25:00 AM	28.6	
4069	1/6/2014	5:00:00 AM	28.6	
4070	1/6/2014	5:35:00 AM	28.6	
4071	1/6/2014	6:10:00 AM	28.6	
4072	1/6/2014	6:45:00 AM	28.6	
4073	1/6/2014	7:20:00 AM	28.6	
4074	1/6/2014	7:55:00 AM	28.6	
4075	1/6/2014	8:30:00 AM	28.6	
4076	1/6/2014	9:05:00 AM	28.5	
4077	1/6/2014	9:40:00 AM	28.6	
4078	1/6/2014	10:15:00 AM	28.5	
4079	1/6/2014	10:50:00 AM	28.5	
4080	1/6/2014	11:25:00 AM	28.5	
4081	1/6/2014	12:00:00 PM	28.6	
4082	1/6/2014	12:35:00 PM	28.6	
4083	1/6/2014	1:10:00 PM	28.6	
4084	1/6/2014	1:45:00 PM	28.6	
4085	1/6/2014	2:20:00 PM	28.5	
4086	1/6/2014	2:55:00 PM	28.6	
4087	1/6/2014	3:30:00 PM	28.6	
4088	1/6/2014	4:05:00 PM	28.5	
4089	1/6/2014	4:40:00 PM	28.6	
4090	1/6/2014	5:15:00 PM	28.6	
4091	1/6/2014	5:50:00 PM	28.6	
4092	1/6/2014	6:25:00 PM	28.6	
4093	1/6/2014	7:00:00 PM	28.6	
4094	1/6/2014	7:35:00 PM	28.6	
4095	1/6/2014	8:10:00 PM	28.6	
4096	1/6/2014	8:45:00 PM	28.6	
4097	1/6/2014	9:20:00 PM	28.6	
4098	1/6/2014	9:55:00 PM	28.6	
4099	1/6/2014	10:30:00 PM	28.6	
4100	1/6/2014	11:05:00 PM	28.6	
4101	1/6/2014	11:40:00 PM	28.6	
4102	1/7/2014	12:15:00 AM	28.6	
4103	1/7/2014	12:50:00 AM	28.6	
4104	1/7/2014	1:25:00 AM	28.6	
4105	1/7/2014	2:00:00 AM	28.7	
4106	1/7/2014	2:35:00 AM	28.7	
4107	1/7/2014	3:10:00 AM	28.7	
4108	1/7/2014	3:45:00 AM	28.7	
4109	1/7/2014	4:20:00 AM	28.6	
4110	1/7/2014	4:55:00 AM	28.6	
4111	1/7/2014	5:30:00 AM	28.6	
4112	1/7/2014	6:05:00 AM	28.6	
4113	1/7/2014	6:40:00 AM	28.8	
4114	1/7/2014	7:15:00 AM	28.6	
4115	1/7/2014	7:50:00 AM	28.6	
4116	1/7/2014	8:25:00 AM	28.6	
4117	1/7/2014	9:00:00 AM	28.6	
4118	1/7/2014	9:35:00 AM	28.6	
4119	1/7/2014	10:10:00 AM	28.6	
4120	1/7/2014	10:45:00 AM	28.6	
4121	1/7/2014	11:20:00 AM	28.5	
4122	1/7/2014	11:55:00 AM	28.5	
4123	1/7/2014	12:30:00 PM	28.5	
4124	1/7/2014	1:05:00 PM	28.6	
4125	1/7/2014	1:40:00 PM	28.5	
4126	1/7/2014	2:15:00 PM	28.5	
4127	1/7/2014	2:50:00 PM	28.5	
4128	1/7/2014	3:25:00 PM	28.6	
4129	1/7/2014	4:00:00 PM	28.5	
4130	1/7/2014	4:35:00 PM	28.5	
4131	1/7/2014	5:10:00 PM	28.5	
4132	1/7/2014	5:45:00 PM	28.5	
4133	1/7/2014	6:20:00 PM	28.5	
4134	1/7/2014	6:55:00 PM	28.6	
4135	1/7/2014	7:30:00 PM	28.5	
4136	1/7/2014	8:05:00 PM	28.6	
4137	1/7/2014	8:40:00 PM	28.6	
4138	1/7/2014	9:15:00 PM	28.6	
4139	1/7/2014	9:50:00 PM	28.6	
4140	1/7/2014	10:25:00 PM	28.6	
4141	1/7/2014	11:00:00 PM	28.6	
4142	1/7/2014	11:35:00 PM	28.6	
4143	1/8/2014	12:10:00 AM	28.6	
4144	1/8/2014	12:45:00 AM	28.6	
4145	1/8/2014	1:20:00 AM	28.6	
4146	1/8/2014	1:55:00 AM	28.6	
4147	1/8/2014	2:30:00 AM	28.6	
4148	1/8/2014	3:05:00 AM	28.5	
4149	1/8/2014	3:40:00 AM	28.6	
4150	1/8/2014	4:15:00 AM	28.6	
4151	1/8/2014	4:50:00 AM	28.6	
4152	1/8/2014	5:25:00 AM	28.6	
4153	1/8/2014	6:00:00 AM	28.5	
4154	1/8/2014	6:35:00 AM	28.4	
4155	1/8/2014	7:10:00 AM	28.4	
4156	1/8/2014	7:45:00 AM	28.4	
4157	1/8/2014	8:20:00 AM	28.4	
4158	1/8/2014	8:55:00 AM	28.3	
4159	1/8/2014	9:30:00 AM	28.4	
4160	1/8/2014	10:05:00 AM	28.3	
4161	1/8/2014	10:40:00 AM	28.3	
4162	1/8/2014	11:15:00 AM	28.3	
4163	1/8/2014	11:50:00 AM	28.4	
4164	1/8/2014	12:25:00 PM	28.4	
4165	1/8/2014	1:00:00 PM	28.5	
4166	1/8/2014	1:35:00 PM	28.5	
4167	1/8/2014	2:10:00 PM	28.4	
4168	1/8/2014	2:45:00 PM	28.4	
4169	1/8/2014	3:20:00 PM	28.5	
4170	1/8/2014	3:55:00 PM	28.5	
4171	1/8/2014	4:30:00 PM	28.6	
4172	1/8/2014	5:05:00 PM	28.5	
4173	1/8/2014	5:40:00 PM	28.5	
4174	1/8/2014	6:15:00 PM	28.5	
4175	1/8/2014	6:50:00 PM	28.5	
4176	1/8/2014	7:25:00 PM	28.5	
4177	1/8/2014	8:00:00 PM	28.5	
4178	1/8/2014	8:35:00 PM	28.5	
4179	1/8/2014	9:10:00 PM	28.4	
4180	1/8/2014	9:45:00 PM	28.4	
4181	1/8/2014	10:20:00 PM	28.4	
4182	1/8/2014	10:55:00 PM	28.4	
4183	1/8/2014	11:30:00 PM	28.5	
4184	1/9/2014	12:05:00 AM	28.5	
4185	1/9/2014	12:40:00 AM	28.5	
4186	1/9/2014	1:15:00 AM	28.5	
4187	1/9/2014	1:50:00 AM	28.5	
4188	1/9/2014	2:25:00 AM	28.5	
4189	1/9/2014	3:00:00 AM	28.5	
4190	1/9/2014	3:35:00 AM	28.5	
4191	1/9/2014	4:10:00 AM	28.5	
4192	1/9/2014	4:45:00 AM	28.5	
4193	1/9/2014	5:20:00 AM	28.6	
4194	1/9/2014	5:55:00 AM	28.5	
4195	1/9/2014	6:30:00 AM	28.5	
4196	1/9/2014	7:05:00 AM	28.5	
4197	1/9/2014	7:40:00 AM	28.5	
4198	1/9/2014	8:15:00 AM	28.5	
4199	1/9/2014	8:50:00 AM	28.5	
4200	1/9/2014	9:25:00 AM	28.3	
4201	1/9/2014	10:00:00 AM	28.3	
4202	1/9/2014	10:35:00 AM	28.3	
4203	1/9/2014	11:10:00 AM	28.4	
4204	1/9/2014	11:45:00 AM	28.4	
4205	1/9/2014	12:20:00 PM	28.5	
4206	1/9/2014	12:55:00 PM	28.5	
4207	1/9/2014	1:30:00 PM	28.5	
4208	1/9/2014	2:05:00 PM	28.4	
4209	1/9/2014	2:40:00 PM	28.4	
4210	1/9/2014	3:15:00 PM	28.3	
4211	1/9/2014	3:50:00 PM	28.3	
4212	1/9/2014	4:25:00 PM	28.3	
4213	1/9/2014	5:00:00 PM	28.3	
4214	1/9/2014	5:35:00 PM	28.3	
4215	1/9/2014	6:10:00 PM	28.3	
4216	1/9/2014	6:45:00 PM	28.4	
4217	1/9/2014	7:20:00 PM	28.4	
4218	1/9/2014	7:55:00 PM	28.3	
4219	1/9/2014	8:30:00 PM	28.4	
4220	1/9/2014	9:05:00 PM	28.4	
4221	1/9/2014	9:40:00 PM	28.5	
4222	1/9/2014	10:15:00 PM	28.4	
4223	1/9/2014	10:50:00 PM	28.4	
4224	1/9/2014	11:25:00 PM	28.4	
4225	1/10/2014	12:00:00 AM	28.4	
4226	1/10/2014	12:35:00 AM	28.3	
4227	1/10/2014	1:10:00 AM	28.3	
4228	1/10/2014	1:45:00 AM	28.3	
4229	1/10/2014	2:20:00 AM	28.3	
4230	1/10/2014	2:55:00 AM	28.3	
4231	1/10/2014	3:30:00 AM	28.2	
4232	1/10/2014	4:05:00 AM	28.2	
4233	1/10/2014	4:40:00 AM	28.2	
4234	1/10/2014	5:15:00 AM	28.2	
4235	1/10/2014	5:50:00 AM	28.2	
4236	1/10/2014	6:25:00 AM	28	
4237	1/10/2014	7:00:00 AM	28	
4238	1/10/2014	7:35:00 AM	28.1	
4239	1/10/2014	8:10:00 AM	28.1	
4240	1/10/2014	8:45:00 AM	28	
4241	1/10/2014	9:20:00 AM	28.3	
4242	1/10/2014	9:55:00 AM	28.1	
4243	1/10/2014	10:30:00 AM	28	
4244	1/10/2014	11:05:00 AM	28	
4245	1/10/2014	11:40:00 AM	28	
4246	1/10/2014	12:15:00 PM	28	
4247	1/10/2014	12:50:00 PM	28	
4248	1/10/2014	1:25:00 PM	28.2	
4249	1/10/2014	2:00:00 PM	28.2	
4250	1/10/2014	2:35:00 PM	28.2	
4251	1/10/2014	3:10:00 PM	28.2	
4252	1/10/2014	3:45:00 PM	28.2	
4253	1/10/2014	4:20:00 PM	28	
4254	1/10/2014	4:55:00 PM	28	
4255	1/10/2014	5:30:00 PM	28	
4256	1/10/2014	6:05:00 PM	28.2	
4257	1/10/2014	6:40:00 PM	28.2	
4258	1/10/2014	7:15:00 PM	28.2	
4259	1/10/2014	7:50:00 PM	28.2	
4260	1/10/2014	8:25:00 PM	28.2	
4261	1/10/2014	9:00:00 PM	28.2	
4262	1/10/2014	9:35:00 PM	28.2	
4263	1/10/2014	10:10:00 PM	28.2	
4264	1/10/2014	10:45:00 PM	28.2	
4265	1/10/2014	11:20:00 PM	28.2	
4266	1/10/2014	11:55:00 PM	28.2	
4267	1/11/2014	12:30:00 AM	28.2	
4268	1/11/2014	1:05:00 AM	28.2	
4269	1/11/2014	1:40:00 AM	28.2	
4270	1/11/2014	2:15:00 AM	28	
4271	1/11/2014	2:50:00 AM	28	
4272	1/11/2014	3:25:00 AM	28	
4273	1/11/2014	4:00:00 AM	28.2	
4274	1/11/2014	4:35:00 AM	28.2	
4275	1/11/2014	5:10:00 AM	28.2	
4276	1/11/2014	5:45:00 AM	28.2	
4277	1/11/2014	6:20:00 AM	28.3	
4278	1/11/2014	6:55:00 AM	28.4	
4279	1/11/2014	7:30:00 AM	28.4	
4280	1/11/2014	8:05:00 AM	28.3	
4281	1/11/2014	8:40:00 AM	28.3	
4282	1/11/2014	9:15:00 AM	28.3	
4283	1/11/2014	9:50:00 AM	28.3	
4284	1/11/2014	10:25:00 AM	28.3	
4285	1/11/2014	11:00:00 AM	28.3	
4286	1/11/2014	11:35:00 AM	28.4	
4287	1/11/2014	12:10:00 PM	28.4	
4288	1/11/2014	12:45:00 PM	28.4	
4289	1/11/2014	1:20:00 PM	28.4	
4290	1/11/2014	1:55:00 PM	28.4	
4291	1/11/2014	2:30:00 PM	28.4	
4292	1/11/2014	3:05:00 PM	28.4	
4293	1/11/2014	3:40:00 PM	28.4	
4294	1/11/2014	4:15:00 PM	28.4	
4295	1/11/2014	4:50:00 PM	28.4	
4296	1/11/2014	5:25:00 PM	28.4	
4297	1/11/2014	6:00:00 PM	28.5	
4298	1/11/2014	6:35:00 PM	28.4	
4299	1/11/2014	7:10:00 PM	28.4	
4300	1/11/2014	7:45:00 PM	28.4	
4301	1/11/2014	8:20:00 PM	28.4	
4302	1/11/2014	8:55:00 PM	28.4	
4303	1/11/2014	9:30:00 PM	28.4	
4304	1/11/2014	10:05:00 PM	28.4	
4305	1/11/2014	10:40:00 PM	28.4	
4306	1/11/2014	11:15:00 PM	28.4	
4307	1/11/2014	11:50:00 PM	28.4	
4308	1/12/2014	12:25:00 AM	28.4	
4309	1/12/2014	1:00:00 AM	28.4	
4310	1/12/2014	1:35:00 AM	28.4	
4311	1/12/2014	2:10:00 AM	28.4	
4312	1/12/2014	2:45:00 AM	28.4	
4313	1/12/2014	3:20:00 AM	28.4	
4314	1/12/2014	3:55:00 AM	28.4	
4315	1/12/2014	4:30:00 AM	28.3	
4316	1/12/2014	5:05:00 AM	28.4	
4317	1/12/2014	5:40:00 AM	28.4	
4318	1/12/2014	6:15:00 AM	28.4	
4319	1/12/2014	6:50:00 AM	28.4	
4320	1/12/2014	7:25:00 AM	28.3	
4321	1/12/2014	8:00:00 AM	28.3	
4322	1/12/2014	8:35:00 AM	28.4	
4323	1/12/2014	9:10:00 AM	28.4	
4324	1/12/2014	9:45:00 AM	28.4	
4325	1/12/2014	10:20:00 AM	28.4	
4326	1/12/2014	10:55:00 AM	28.4	
4327	1/12/2014	11:30:00 AM	28.4	
4328	1/12/2014	12:05:00 PM	28.4	
4329	1/12/2014	12:40:00 PM	28.4	
4330	1/12/2014	1:15:00 PM	28.4	
4331	1/12/2014	1:50:00 PM	28.4	
4332	1/12/2014	2:25:00 PM	28.4	
4333	1/12/2014	3:00:00 PM	28.5	
4334	1/12/2014	3:35:00 PM	28.4	
4335	1/12/2014	4:10:00 PM	28.4	
4336	1/12/2014	4:45:00 PM	28.5	
4337	1/12/2014	5:20:00 PM	28.5	
4338	1/12/2014	5:55:00 PM	28.5	
4339	1/12/2014	6:30:00 PM	28.5	
4340	1/12/2014	7:05:00 PM	28.5	
4341	1/12/2014	7:40:00 PM	28.5	
4342	1/12/2014	8:15:00 PM	28.5	
4343	1/12/2014	8:50:00 PM	28.5	
4344	1/12/2014	9:25:00 PM	28.5	
4345	1/12/2014	10:00:00 PM	28.5	
4346	1/12/2014	10:35:00 PM	28.5	
4347	1/12/2014	11:10:00 PM	28.5	
