Index	Date	Time	Readings (°F)	Type
122	10/2/2013	6:35:00 AM	36.4	
123	10/2/2013	7:10:00 AM	36.1	
124	10/2/2013	7:45:00 AM	36	
125	10/2/2013	8:20:00 AM	37.4	
126	10/2/2013	8:55:00 AM	39.1	
127	10/2/2013	9:30:00 AM	41.1	
128	10/2/2013	10:05:00 AM	42.9	
129	10/2/2013	10:40:00 AM	44.4	
130	10/2/2013	11:15:00 AM	41.7	
131	10/2/2013	11:50:00 AM	41.2	
132	10/2/2013	12:25:00 PM	41.1	
133	10/2/2013	1:00:00 PM	40.9	
134	10/2/2013	1:35:00 PM	41.1	
135	10/2/2013	2:10:00 PM	41.2	
136	10/2/2013	2:45:00 PM	41.3	
137	10/2/2013	3:20:00 PM	41.1	
138	10/2/2013	3:55:00 PM	40.7	
139	10/2/2013	4:30:00 PM	40.3	
140	10/2/2013	5:05:00 PM	39.9	
141	10/2/2013	5:40:00 PM	39.4	
142	10/2/2013	6:15:00 PM	38.9	
143	10/2/2013	6:50:00 PM	38.1	
144	10/2/2013	7:25:00 PM	37.6	
145	10/2/2013	8:00:00 PM	37	
146	10/2/2013	8:35:00 PM	36.6	
147	10/2/2013	9:10:00 PM	36.5	
148	10/2/2013	9:45:00 PM	36.2	
149	10/2/2013	10:20:00 PM	35.5	
150	10/2/2013	10:55:00 PM	35.2	
151	10/2/2013	11:30:00 PM	34.8	
152	10/3/2013	12:05:00 AM	34.7	
153	10/3/2013	12:40:00 AM	34.3	
154	10/3/2013	1:15:00 AM	34	
155	10/3/2013	1:50:00 AM	33.8	
156	10/3/2013	2:25:00 AM	33.4	
157	10/3/2013	3:00:00 AM	33	
158	10/3/2013	3:35:00 AM	32.8	
159	10/3/2013	4:10:00 AM	32.4	
160	10/3/2013	4:45:00 AM	32.1	
161	10/3/2013	5:20:00 AM	31.9	
162	10/3/2013	5:55:00 AM	31.6	
163	10/3/2013	6:30:00 AM	31.6	
164	10/3/2013	7:05:00 AM	31.4	
165	10/3/2013	7:40:00 AM	31.5	
166	10/3/2013	8:15:00 AM	32.7	
167	10/3/2013	8:50:00 AM	33.9	
168	10/3/2013	9:25:00 AM	34.9	
169	10/3/2013	10:00:00 AM	41.1	
170	10/3/2013	10:35:00 AM	42.9	
171	10/3/2013	11:10:00 AM	37.6	
172	10/3/2013	11:45:00 AM	36.8	
173	10/3/2013	12:20:00 PM	36.8	
174	10/3/2013	12:55:00 PM	37.9	
175	10/3/2013	1:30:00 PM	38.3	
176	10/3/2013	2:05:00 PM	37.7	
177	10/3/2013	2:40:00 PM	38.1	
178	10/3/2013	3:15:00 PM	37.9	
179	10/3/2013	3:50:00 PM	37	
180	10/3/2013	4:25:00 PM	36.3	
181	10/3/2013	5:00:00 PM	35.7	
182	10/3/2013	5:35:00 PM	35.3	
183	10/3/2013	6:10:00 PM	34.7	
184	10/3/2013	6:45:00 PM	34.3	
185	10/3/2013	7:20:00 PM	33.6	
186	10/3/2013	7:55:00 PM	33	
187	10/3/2013	8:30:00 PM	32.5	
188	10/3/2013	9:05:00 PM	31.5	
189	10/3/2013	9:40:00 PM	31.1	
190	10/3/2013	10:15:00 PM	30.7	
191	10/3/2013	10:50:00 PM	30.3	
192	10/3/2013	11:25:00 PM	30.5	
193	10/4/2013	12:00:00 AM	30.6	
194	10/4/2013	12:35:00 AM	30.3	
195	10/4/2013	1:10:00 AM	30.5	
196	10/4/2013	1:45:00 AM	30.2	
197	10/4/2013	2:20:00 AM	30	
198	10/4/2013	2:55:00 AM	29.9	
199	10/4/2013	3:30:00 AM	29.8	
200	10/4/2013	4:05:00 AM	29.1	
201	10/4/2013	4:40:00 AM	28.5	
202	10/4/2013	5:15:00 AM	28.5	
203	10/4/2013	5:50:00 AM	28.3	
204	10/4/2013	6:25:00 AM	28	
205	10/4/2013	7:00:00 AM	28	
206	10/4/2013	7:35:00 AM	27.7	
207	10/4/2013	8:10:00 AM	28.6	
208	10/4/2013	8:45:00 AM	31	
209	10/4/2013	9:20:00 AM	31.6	
210	10/4/2013	9:55:00 AM	36	
211	10/4/2013	10:30:00 AM	43.8	
212	10/4/2013	11:05:00 AM	35.3	
213	10/4/2013	11:40:00 AM	33	
214	10/4/2013	12:15:00 PM	32.9	
215	10/4/2013	12:50:00 PM	33	
216	10/4/2013	1:25:00 PM	33.3	
217	10/4/2013	2:00:00 PM	33.4	
218	10/4/2013	2:35:00 PM	33.6	
219	10/4/2013	3:10:00 PM	33.8	
220	10/4/2013	3:45:00 PM	33.9	
221	10/4/2013	4:20:00 PM	34.2	
222	10/4/2013	4:55:00 PM	34	
223	10/4/2013	5:30:00 PM	33.6	
224	10/4/2013	6:05:00 PM	33.2	
225	10/4/2013	6:40:00 PM	32.8	
226	10/4/2013	7:15:00 PM	32.1	
227	10/4/2013	7:50:00 PM	31.8	
228	10/4/2013	8:25:00 PM	31.3	
229	10/4/2013	9:00:00 PM	31.1	
230	10/4/2013	9:35:00 PM	31.2	
231	10/4/2013	10:10:00 PM	31.2	
232	10/4/2013	10:45:00 PM	31.1	
233	10/4/2013	11:20:00 PM	31	
234	10/4/2013	11:55:00 PM	30.6	
235	10/5/2013	12:30:00 AM	30.5	
236	10/5/2013	1:05:00 AM	30.3	
237	10/5/2013	1:40:00 AM	30.2	
238	10/5/2013	2:15:00 AM	30	
239	10/5/2013	2:50:00 AM	29.9	
240	10/5/2013	3:25:00 AM	29.9	
241	10/5/2013	4:00:00 AM	29.8	
242	10/5/2013	4:35:00 AM	29.8	
243	10/5/2013	5:10:00 AM	29.7	
244	10/5/2013	5:45:00 AM	29.7	
245	10/5/2013	6:20:00 AM	29.6	
246	10/5/2013	6:55:00 AM	29.6	
247	10/5/2013	7:30:00 AM	29.7	
248	10/5/2013	8:05:00 AM	30.3	
249	10/5/2013	8:40:00 AM	32.6	
250	10/5/2013	9:15:00 AM	33.9	
251	10/5/2013	9:50:00 AM	36.7	
252	10/5/2013	10:25:00 AM	50.8	
253	10/5/2013	11:00:00 AM	41.4	
254	10/5/2013	11:35:00 AM	39	
255	10/5/2013	12:10:00 PM	38.7	
256	10/5/2013	12:45:00 PM	38.4	
257	10/5/2013	1:20:00 PM	40.8	
258	10/5/2013	1:55:00 PM	40.1	
259	10/5/2013	2:30:00 PM	39.6	
260	10/5/2013	3:05:00 PM	40.9	
261	10/5/2013	3:40:00 PM	40.5	
262	10/5/2013	4:15:00 PM	39.7	
263	10/5/2013	4:50:00 PM	39.3	
264	10/5/2013	5:25:00 PM	39	
265	10/5/2013	6:00:00 PM	38.7	
266	10/5/2013	6:35:00 PM	38.4	
267	10/5/2013	7:10:00 PM	38	
268	10/5/2013	7:45:00 PM	37.8	
269	10/5/2013	8:20:00 PM	37.4	
270	10/5/2013	8:55:00 PM	37.1	
271	10/5/2013	9:30:00 PM	37	
272	10/5/2013	10:05:00 PM	36.8	
273	10/5/2013	10:40:00 PM	36.6	
274	10/5/2013	11:15:00 PM	36.4	
275	10/5/2013	11:50:00 PM	36.3	
276	10/6/2013	12:25:00 AM	36.2	
277	10/6/2013	1:00:00 AM	36	
278	10/6/2013	1:35:00 AM	35.9	
279	10/6/2013	2:10:00 AM	35.8	
280	10/6/2013	2:45:00 AM	35.7	
281	10/6/2013	3:20:00 AM	35.5	
282	10/6/2013	3:55:00 AM	35.5	
283	10/6/2013	4:30:00 AM	35.3	
284	10/6/2013	5:05:00 AM	35.1	
285	10/6/2013	5:40:00 AM	35	
286	10/6/2013	6:15:00 AM	35.1	
287	10/6/2013	6:50:00 AM	35	
288	10/6/2013	7:25:00 AM	35.1	
289	10/6/2013	8:00:00 AM	35.3	
290	10/6/2013	8:35:00 AM	37.6	
291	10/6/2013	9:10:00 AM	40.4	
292	10/6/2013	9:45:00 AM	43	
293	10/6/2013	10:20:00 AM	58.1	
294	10/6/2013	10:55:00 AM	49.6	
295	10/6/2013	11:30:00 AM	45.8	
296	10/6/2013	12:05:00 PM	46.4	
297	10/6/2013	12:40:00 PM	46.7	
298	10/6/2013	1:15:00 PM	46.6	
299	10/6/2013	1:50:00 PM	46.6	
300	10/6/2013	2:25:00 PM	45.8	
301	10/6/2013	3:00:00 PM	46.2	
302	10/6/2013	3:35:00 PM	46.3	
303	10/6/2013	4:10:00 PM	45.6	
304	10/6/2013	4:45:00 PM	45.8	
305	10/6/2013	5:20:00 PM	45.7	
306	10/6/2013	5:55:00 PM	45.1	
307	10/6/2013	6:30:00 PM	44.5	
308	10/6/2013	7:05:00 PM	43.8	
309	10/6/2013	7:40:00 PM	43.8	
310	10/6/2013	8:15:00 PM	43.6	
311	10/6/2013	8:50:00 PM	43.1	
312	10/6/2013	9:25:00 PM	43.2	
313	10/6/2013	10:00:00 PM	42.9	
314	10/6/2013	10:35:00 PM	42.3	
315	10/6/2013	11:10:00 PM	41.7	
316	10/6/2013	11:45:00 PM	41.6	
317	10/7/2013	12:20:00 AM	41.3	
318	10/7/2013	12:55:00 AM	40.8	
319	10/7/2013	1:30:00 AM	40.5	
320	10/7/2013	2:05:00 AM	40.2	
321	10/7/2013	2:40:00 AM	40.1	
322	10/7/2013	3:15:00 AM	39.8	
323	10/7/2013	3:50:00 AM	39.5	
324	10/7/2013	4:25:00 AM	39.2	
325	10/7/2013	5:00:00 AM	39.1	
326	10/7/2013	5:35:00 AM	38.9	
327	10/7/2013	6:10:00 AM	38.5	
328	10/7/2013	6:45:00 AM	38.4	
329	10/7/2013	7:20:00 AM	38	
330	10/7/2013	7:55:00 AM	38.3	
331	10/7/2013	8:30:00 AM	38.8	
332	10/7/2013	9:05:00 AM	39.4	
333	10/7/2013	9:40:00 AM	39.6	
334	10/7/2013	10:15:00 AM	47.6	
335	10/7/2013	10:50:00 AM	43.9	
336	10/7/2013	11:25:00 AM	42.8	
337	10/7/2013	12:00:00 PM	43.3	
338	10/7/2013	12:35:00 PM	44.3	
339	10/7/2013	1:10:00 PM	44.6	
340	10/7/2013	1:45:00 PM	44	
341	10/7/2013	2:20:00 PM	44.4	
342	10/7/2013	2:55:00 PM	44.4	
343	10/7/2013	3:30:00 PM	44	
344	10/7/2013	4:05:00 PM	43.7	
345	10/7/2013	4:40:00 PM	43.5	
346	10/7/2013	5:15:00 PM	43	
347	10/7/2013	5:50:00 PM	42.4	
348	10/7/2013	6:25:00 PM	41.7	
349	10/7/2013	7:00:00 PM	41.2	
350	10/7/2013	7:35:00 PM	40.8	
351	10/7/2013	8:10:00 PM	40.4	
352	10/7/2013	8:45:00 PM	40.1	
353	10/7/2013	9:20:00 PM	39.7	
354	10/7/2013	9:55:00 PM	39.5	
355	10/7/2013	10:30:00 PM	39.2	
356	10/7/2013	11:05:00 PM	38.6	
357	10/7/2013	11:40:00 PM	38.2	
358	10/8/2013	12:15:00 AM	37.6	
359	10/8/2013	12:50:00 AM	37.4	
360	10/8/2013	1:25:00 AM	36.9	
361	10/8/2013	2:00:00 AM	37	
362	10/8/2013	2:35:00 AM	37	
363	10/8/2013	3:10:00 AM	37.1	
364	10/8/2013	3:45:00 AM	36.8	
365	10/8/2013	4:20:00 AM	35.9	
366	10/8/2013	4:55:00 AM	35.6	
367	10/8/2013	5:30:00 AM	35.2	
368	10/8/2013	6:05:00 AM	34.8	
369	10/8/2013	6:40:00 AM	34.7	
370	10/8/2013	7:15:00 AM	34.1	
371	10/8/2013	7:50:00 AM	34.2	
372	10/8/2013	8:25:00 AM	35.8	
373	10/8/2013	9:00:00 AM	37.9	
374	10/8/2013	9:35:00 AM	39.3	
375	10/8/2013	10:10:00 AM	49.3	
376	10/8/2013	10:45:00 AM	47.7	
377	10/8/2013	11:20:00 AM	41	
378	10/8/2013	11:55:00 AM	39.7	
379	10/8/2013	12:30:00 PM	39.3	
380	10/8/2013	1:05:00 PM	39.5	
381	10/8/2013	1:40:00 PM	40.1	
382	10/8/2013	2:15:00 PM	40	
383	10/8/2013	2:50:00 PM	40.2	
384	10/8/2013	3:25:00 PM	40.4	
385	10/8/2013	4:00:00 PM	40.2	
386	10/8/2013	4:35:00 PM	39.9	
387	10/8/2013	5:10:00 PM	39.3	
388	10/8/2013	5:45:00 PM	39	
389	10/8/2013	6:20:00 PM	38.1	
390	10/8/2013	6:55:00 PM	37.7	
391	10/8/2013	7:30:00 PM	37.2	
392	10/8/2013	8:05:00 PM	37.1	
393	10/8/2013	8:40:00 PM	36.9	
394	10/8/2013	9:15:00 PM	36.4	
395	10/8/2013	9:50:00 PM	35.9	
396	10/8/2013	10:25:00 PM	34.8	
397	10/8/2013	11:00:00 PM	34.6	
398	10/8/2013	11:35:00 PM	34	
399	10/9/2013	12:10:00 AM	33.2	
400	10/9/2013	12:45:00 AM	33.2	
401	10/9/2013	1:20:00 AM	32.9	
402	10/9/2013	1:55:00 AM	32.6	
403	10/9/2013	2:30:00 AM	32.1	
404	10/9/2013	3:05:00 AM	31.9	
405	10/9/2013	3:40:00 AM	31.9	
406	10/9/2013	4:15:00 AM	31.4	
407	10/9/2013	4:50:00 AM	31.3	
408	10/9/2013	5:25:00 AM	31.4	
409	10/9/2013	6:00:00 AM	31.1	
410	10/9/2013	6:35:00 AM	31.2	
411	10/9/2013	7:10:00 AM	31.3	
412	10/9/2013	7:45:00 AM	31.2	
413	10/9/2013	8:20:00 AM	31.5	
414	10/9/2013	8:55:00 AM	31.7	
415	10/9/2013	9:30:00 AM	31.8	
416	10/9/2013	10:05:00 AM	31.7	
417	10/9/2013	10:40:00 AM	32.3	
418	10/9/2013	11:15:00 AM	31.7	
419	10/9/2013	11:50:00 AM	31.7	
420	10/9/2013	12:25:00 PM	31.9	
421	10/9/2013	1:00:00 PM	31.8	
422	10/9/2013	1:35:00 PM	31.6	
423	10/9/2013	2:10:00 PM	30.3	
424	10/9/2013	2:45:00 PM	29.8	
425	10/9/2013	3:20:00 PM	29.4	
426	10/9/2013	3:55:00 PM	29.5	
427	10/9/2013	4:30:00 PM	29.4	
428	10/9/2013	5:05:00 PM	28.7	
429	10/9/2013	5:40:00 PM	28.6	
430	10/9/2013	6:15:00 PM	27.9	
431	10/9/2013	6:50:00 PM	27.8	
432	10/9/2013	7:25:00 PM	27.6	
433	10/9/2013	8:00:00 PM	27.5	
434	10/9/2013	8:35:00 PM	27.6	
435	10/9/2013	9:10:00 PM	27.7	
436	10/9/2013	9:45:00 PM	27.7	
437	10/9/2013	10:20:00 PM	27.5	
438	10/9/2013	10:55:00 PM	27.6	
439	10/9/2013	11:30:00 PM	27.7	
440	10/10/2013	12:05:00 AM	27.4	
441	10/10/2013	12:40:00 AM	27.4	
442	10/10/2013	1:15:00 AM	27.9	
443	10/10/2013	1:50:00 AM	27.8	
444	10/10/2013	2:25:00 AM	27.6	
445	10/10/2013	3:00:00 AM	27.8	
446	10/10/2013	3:35:00 AM	28.3	
447	10/10/2013	4:10:00 AM	28.5	
448	10/10/2013	4:45:00 AM	27.6	
449	10/10/2013	5:20:00 AM	27.3	
450	10/10/2013	5:55:00 AM	27	
451	10/10/2013	6:30:00 AM	27	
452	10/10/2013	7:05:00 AM	27.1	
453	10/10/2013	7:40:00 AM	28.1	
454	10/10/2013	8:15:00 AM	27.9	
455	10/10/2013	8:50:00 AM	28.4	
456	10/10/2013	9:25:00 AM	28.5	
457	10/10/2013	10:00:00 AM	28.9	
458	10/10/2013	10:35:00 AM	29	
459	10/10/2013	11:10:00 AM	29.3	
460	10/10/2013	11:45:00 AM	29.8	
461	10/10/2013	12:20:00 PM	29.3	
462	10/10/2013	12:55:00 PM	29.1	
463	10/10/2013	1:30:00 PM	29.4	
464	10/10/2013	2:05:00 PM	29.6	
465	10/10/2013	2:40:00 PM	29.7	
466	10/10/2013	3:15:00 PM	30.1	
467	10/10/2013	3:50:00 PM	30.2	
468	10/10/2013	4:25:00 PM	30	
469	10/10/2013	5:00:00 PM	29.8	
470	10/10/2013	5:35:00 PM	30	
471	10/10/2013	6:10:00 PM	30.2	
472	10/10/2013	6:45:00 PM	30.3	
473	10/10/2013	7:20:00 PM	30.3	
474	10/10/2013	7:55:00 PM	30.3	
475	10/10/2013	8:30:00 PM	30.3	
476	10/10/2013	9:05:00 PM	30.3	
477	10/10/2013	9:40:00 PM	30.3	
478	10/10/2013	10:15:00 PM	30.3	
479	10/10/2013	10:50:00 PM	30.3	
480	10/10/2013	11:25:00 PM	30.2	
481	10/11/2013	12:00:00 AM	30.1	
482	10/11/2013	12:35:00 AM	30.1	
483	10/11/2013	1:10:00 AM	30.1	
484	10/11/2013	1:45:00 AM	30.1	
485	10/11/2013	2:20:00 AM	30	
486	10/11/2013	2:55:00 AM	30	
487	10/11/2013	3:30:00 AM	30	
488	10/11/2013	4:05:00 AM	29.9	
489	10/11/2013	4:40:00 AM	29.9	
490	10/11/2013	5:15:00 AM	29.6	
491	10/11/2013	5:50:00 AM	29.7	
492	10/11/2013	6:25:00 AM	29.6	
493	10/11/2013	7:00:00 AM	29.5	
494	10/11/2013	7:35:00 AM	29.4	
495	10/11/2013	8:10:00 AM	29.4	
496	10/11/2013	8:45:00 AM	29.6	
497	10/11/2013	9:20:00 AM	29.7	
498	10/11/2013	9:55:00 AM	29.8	
499	10/11/2013	10:30:00 AM	29.7	
500	10/11/2013	11:05:00 AM	29.9	
501	10/11/2013	11:40:00 AM	30.1	
502	10/11/2013	12:15:00 PM	30	
503	10/11/2013	12:50:00 PM	29.8	
504	10/11/2013	1:25:00 PM	29.7	
505	10/11/2013	2:00:00 PM	29.9	
506	10/11/2013	2:35:00 PM	30.2	
507	10/11/2013	3:10:00 PM	30.4	
508	10/11/2013	3:45:00 PM	30.5	
509	10/11/2013	4:20:00 PM	30.6	
510	10/11/2013	4:55:00 PM	30.5	
511	10/11/2013	5:30:00 PM	30.5	
512	10/11/2013	6:05:00 PM	30.5	
513	10/11/2013	6:40:00 PM	30.6	
514	10/11/2013	7:15:00 PM	30.3	
515	10/11/2013	7:50:00 PM	30.4	
516	10/11/2013	8:25:00 PM	30.4	
517	10/11/2013	9:00:00 PM	30.4	
518	10/11/2013	9:35:00 PM	30.4	
519	10/11/2013	10:10:00 PM	30.2	
520	10/11/2013	10:45:00 PM	30.1	
521	10/11/2013	11:20:00 PM	30.1	
522	10/11/2013	11:55:00 PM	29.7	
523	10/12/2013	12:30:00 AM	29.7	
524	10/12/2013	1:05:00 AM	29.6	
525	10/12/2013	1:40:00 AM	28.9	
526	10/12/2013	2:15:00 AM	29.1	
527	10/12/2013	2:50:00 AM	29	
528	10/12/2013	3:25:00 AM	29.1	
529	10/12/2013	4:00:00 AM	29.1	
530	10/12/2013	4:35:00 AM	29.2	
531	10/12/2013	5:10:00 AM	29.2	
532	10/12/2013	5:45:00 AM	29	
533	10/12/2013	6:20:00 AM	28.9	
534	10/12/2013	6:55:00 AM	28.7	
535	10/12/2013	7:30:00 AM	28.6	
536	10/12/2013	8:05:00 AM	28	
537	10/12/2013	8:40:00 AM	27.8	
538	10/12/2013	9:15:00 AM	28.2	
539	10/12/2013	9:50:00 AM	28.7	
540	10/12/2013	10:25:00 AM	28.7	
541	10/12/2013	11:00:00 AM	28.9	
542	10/12/2013	11:35:00 AM	29	
543	10/12/2013	12:10:00 PM	29	
544	10/12/2013	12:45:00 PM	29	
545	10/12/2013	1:20:00 PM	29.2	
546	10/12/2013	1:55:00 PM	29.4	
547	10/12/2013	2:30:00 PM	29.5	
548	10/12/2013	3:05:00 PM	29.6	
549	10/12/2013	3:40:00 PM	29.5	
550	10/12/2013	4:15:00 PM	29.6	
551	10/12/2013	4:50:00 PM	29.4	
552	10/12/2013	5:25:00 PM	29.2	
553	10/12/2013	6:00:00 PM	29	
554	10/12/2013	6:35:00 PM	28.8	
555	10/12/2013	7:10:00 PM	29	
556	10/12/2013	7:45:00 PM	29.1	
557	10/12/2013	8:20:00 PM	28.7	
558	10/12/2013	8:55:00 PM	28.3	
559	10/12/2013	9:30:00 PM	28.3	
560	10/12/2013	10:05:00 PM	27.8	
561	10/12/2013	10:40:00 PM	27.4	
562	10/12/2013	11:15:00 PM	27.4	
563	10/12/2013	11:50:00 PM	27.3	
564	10/13/2013	12:25:00 AM	26.3	
565	10/13/2013	1:00:00 AM	26.2	
566	10/13/2013	1:35:00 AM	26.2	
567	10/13/2013	2:10:00 AM	25.9	
568	10/13/2013	2:45:00 AM	26	
569	10/13/2013	3:20:00 AM	26	
570	10/13/2013	3:55:00 AM	25.8	
571	10/13/2013	4:30:00 AM	25.8	
572	10/13/2013	5:05:00 AM	25.9	
573	10/13/2013	5:40:00 AM	25.8	
574	10/13/2013	6:15:00 AM	26	
575	10/13/2013	6:50:00 AM	26	
576	10/13/2013	7:25:00 AM	26.2	
577	10/13/2013	8:00:00 AM	26.1	
578	10/13/2013	8:35:00 AM	26.9	
579	10/13/2013	9:10:00 AM	27.7	
580	10/13/2013	9:45:00 AM	28.6	
581	10/13/2013	10:20:00 AM	32.1	
582	10/13/2013	10:55:00 AM	29.8	
583	10/13/2013	11:30:00 AM	29.2	
584	10/13/2013	12:05:00 PM	28.9	
585	10/13/2013	12:40:00 PM	29.2	
586	10/13/2013	1:15:00 PM	29.1	
587	10/13/2013	1:50:00 PM	28.9	
588	10/13/2013	2:25:00 PM	28.8	
589	10/13/2013	3:00:00 PM	29	
590	10/13/2013	3:35:00 PM	29	
591	10/13/2013	4:10:00 PM	29.3	
592	10/13/2013	4:45:00 PM	29.3	
593	10/13/2013	5:20:00 PM	29.3	
594	10/13/2013	5:55:00 PM	29.1	
595	10/13/2013	6:30:00 PM	28.9	
596	10/13/2013	7:05:00 PM	29	
597	10/13/2013	7:40:00 PM	28.9	
598	10/13/2013	8:15:00 PM	28.9	
599	10/13/2013	8:50:00 PM	28.9	
600	10/13/2013	9:25:00 PM	28.8	
601	10/13/2013	10:00:00 PM	28.6	
602	10/13/2013	10:35:00 PM	28.6	
603	10/13/2013	11:10:00 PM	28.7	
604	10/13/2013	11:45:00 PM	28.7	
605	10/14/2013	12:20:00 AM	28.7	
606	10/14/2013	12:55:00 AM	28.7	
607	10/14/2013	1:30:00 AM	28.7	
608	10/14/2013	2:05:00 AM	28.5	
609	10/14/2013	2:40:00 AM	28.5	
610	10/14/2013	3:15:00 AM	28.4	
611	10/14/2013	3:50:00 AM	28.3	
612	10/14/2013	4:25:00 AM	28.3	
613	10/14/2013	5:00:00 AM	28.1	
