Index	Date	Time	Readings (°F)	Type
222	9/20/2013	9:13:00 PM	46.3	
223	9/20/2013	9:48:00 PM	46.1	
224	9/20/2013	10:23:00 PM	45.8	
225	9/20/2013	10:58:00 PM	45.5	
226	9/20/2013	11:33:00 PM	45.5	
227	9/21/2013	12:08:00 AM	45.5	
228	9/21/2013	12:43:00 AM	45.2	
229	9/21/2013	1:18:00 AM	45	
230	9/21/2013	1:53:00 AM	44.7	
231	9/21/2013	2:28:00 AM	44.4	
232	9/21/2013	3:03:00 AM	43.9	
233	9/21/2013	3:38:00 AM	43.7	
234	9/21/2013	4:13:00 AM	43.4	
235	9/21/2013	4:48:00 AM	43.9	
236	9/21/2013	5:23:00 AM	43.7	
237	9/21/2013	5:58:00 AM	43.8	
238	9/21/2013	6:33:00 AM	43.8	
239	9/21/2013	7:08:00 AM	43.4	
240	9/21/2013	7:43:00 AM	43.1	
241	9/21/2013	8:18:00 AM	43.1	
242	9/21/2013	8:53:00 AM	42.9	
243	9/21/2013	9:28:00 AM	43.1	
244	9/21/2013	10:03:00 AM	43.5	
245	9/21/2013	10:38:00 AM	43.7	
246	9/21/2013	11:13:00 AM	43.7	
247	9/21/2013	11:48:00 AM	43.9	
248	9/21/2013	12:23:00 PM	43.7	
249	9/21/2013	12:58:00 PM	43.4	
250	9/21/2013	1:33:00 PM	42.9	
251	9/21/2013	2:08:00 PM	42.2	
252	9/21/2013	2:43:00 PM	41.2	
253	9/21/2013	3:18:00 PM	40.5	
254	9/21/2013	3:53:00 PM	39.9	
255	9/21/2013	4:28:00 PM	39.5	
256	9/21/2013	5:03:00 PM	38.6	
257	9/21/2013	5:38:00 PM	38	
258	9/21/2013	6:13:00 PM	37.7	
259	9/21/2013	6:48:00 PM	37.7	
260	9/21/2013	7:23:00 PM	37.1	
261	9/21/2013	7:58:00 PM	32.6	
262	9/21/2013	8:33:00 PM	32.3	
263	9/21/2013	9:08:00 PM	32.5	
264	9/21/2013	9:43:00 PM	33.1	
265	9/21/2013	10:18:00 PM	32.5	
266	9/21/2013	10:53:00 PM	32.8	
267	9/21/2013	11:28:00 PM	33	
268	9/22/2013	12:03:00 AM	32.5	
269	9/22/2013	12:38:00 AM	31.3	
270	9/22/2013	1:13:00 AM	31.2	
271	9/22/2013	1:48:00 AM	32.1	
272	9/22/2013	2:23:00 AM	32.1	
273	9/22/2013	2:58:00 AM	31.9	
274	9/22/2013	3:33:00 AM	31.9	
275	9/22/2013	4:08:00 AM	31.7	
276	9/22/2013	4:43:00 AM	32.8	
277	9/22/2013	5:18:00 AM	33.1	
278	9/22/2013	5:53:00 AM	33.2	
279	9/22/2013	6:28:00 AM	33.2	
280	9/22/2013	7:03:00 AM	33.4	
281	9/22/2013	7:38:00 AM	33.3	
282	9/22/2013	8:13:00 AM	33.2	
283	9/22/2013	8:48:00 AM	33.1	
284	9/22/2013	9:23:00 AM	32.9	
285	9/22/2013	9:58:00 AM	33.3	
286	9/22/2013	10:33:00 AM	33.4	
287	9/22/2013	11:08:00 AM	33.6	
288	9/22/2013	11:43:00 AM	33.4	
289	9/22/2013	12:18:00 PM	33.4	
290	9/22/2013	12:53:00 PM	33.3	
291	9/22/2013	1:28:00 PM	33.3	
292	9/22/2013	2:03:00 PM	33.3	
293	9/22/2013	2:38:00 PM	33.3	
294	9/22/2013	3:13:00 PM	33.3	
295	9/22/2013	3:48:00 PM	33.4	
296	9/22/2013	4:23:00 PM	33.4	
297	9/22/2013	4:58:00 PM	33.4	
298	9/22/2013	5:33:00 PM	33.3	
299	9/22/2013	6:08:00 PM	33.3	
300	9/22/2013	6:43:00 PM	33.5	
301	9/22/2013	7:18:00 PM	33.5	
302	9/22/2013	7:53:00 PM	33.5	
303	9/22/2013	8:28:00 PM	33.6	
304	9/22/2013	9:03:00 PM	33.6	
305	9/22/2013	9:38:00 PM	33.6	
306	9/22/2013	10:13:00 PM	33.7	
307	9/22/2013	10:48:00 PM	33.6	
308	9/22/2013	11:23:00 PM	33.4	
309	9/22/2013	11:58:00 PM	33.3	
310	9/23/2013	12:33:00 AM	33.5	
311	9/23/2013	1:08:00 AM	33.4	
312	9/23/2013	1:43:00 AM	33.2	
313	9/23/2013	2:18:00 AM	33	
314	9/23/2013	2:53:00 AM	33.2	
315	9/23/2013	3:28:00 AM	33.1	
316	9/23/2013	4:03:00 AM	33.1	
317	9/23/2013	4:38:00 AM	33.2	
318	9/23/2013	5:13:00 AM	33.1	
319	9/23/2013	5:48:00 AM	33.1	
320	9/23/2013	6:23:00 AM	33.1	
321	9/23/2013	6:58:00 AM	32.9	
322	9/23/2013	7:33:00 AM	33	
323	9/23/2013	8:08:00 AM	32.9	
324	9/23/2013	8:43:00 AM	33	
325	9/23/2013	9:18:00 AM	33.1	
326	9/23/2013	9:53:00 AM	33.1	
327	9/23/2013	10:28:00 AM	33.3	
328	9/23/2013	11:03:00 AM	33.8	
329	9/23/2013	11:38:00 AM	33.6	
330	9/23/2013	12:13:00 PM	33.7	
331	9/23/2013	12:48:00 PM	33.9	
332	9/23/2013	1:23:00 PM	34.1	
333	9/23/2013	1:58:00 PM	34.1	
334	9/23/2013	2:33:00 PM	34.1	
335	9/23/2013	3:08:00 PM	34.3	
336	9/23/2013	3:43:00 PM	34.5	
337	9/23/2013	4:18:00 PM	34.5	
338	9/23/2013	4:53:00 PM	34.3	
339	9/23/2013	5:28:00 PM	34.2	
340	9/23/2013	6:03:00 PM	34.2	
341	9/23/2013	6:38:00 PM	34.2	
342	9/23/2013	7:13:00 PM	34.3	
343	9/23/2013	7:48:00 PM	34.4	
344	9/23/2013	8:23:00 PM	34.5	
345	9/23/2013	8:58:00 PM	34.6	
346	9/23/2013	9:33:00 PM	34.7	
347	9/23/2013	10:08:00 PM	34.7	
348	9/23/2013	10:43:00 PM	34.8	
349	9/23/2013	11:18:00 PM	34.6	
350	9/23/2013	11:53:00 PM	34.6	
351	9/24/2013	12:28:00 AM	34.5	
352	9/24/2013	1:03:00 AM	34.4	
353	9/24/2013	1:38:00 AM	34.3	
354	9/24/2013	2:13:00 AM	34.2	
355	9/24/2013	2:48:00 AM	34.2	
356	9/24/2013	3:23:00 AM	34.2	
357	9/24/2013	3:58:00 AM	34.2	
358	9/24/2013	4:33:00 AM	34.3	
359	9/24/2013	5:08:00 AM	34.2	
360	9/24/2013	5:43:00 AM	34.1	
361	9/24/2013	6:18:00 AM	34.1	
362	9/24/2013	6:53:00 AM	33.8	
363	9/24/2013	7:28:00 AM	33.7	
364	9/24/2013	8:03:00 AM	33.9	
365	9/24/2013	8:38:00 AM	34.2	
366	9/24/2013	9:13:00 AM	34.3	
367	9/24/2013	9:48:00 AM	34.4	
368	9/24/2013	10:23:00 AM	34.7	
369	9/24/2013	10:58:00 AM	35	
370	9/24/2013	11:33:00 AM	35.3	
371	9/24/2013	12:08:00 PM	35.4	
372	9/24/2013	12:43:00 PM	35.5	
373	9/24/2013	1:18:00 PM	35.8	
374	9/24/2013	1:53:00 PM	35.9	
375	9/24/2013	2:28:00 PM	36	
376	9/24/2013	3:03:00 PM	36.1	
377	9/24/2013	3:38:00 PM	36.5	
378	9/24/2013	4:13:00 PM	36.7	
379	9/24/2013	4:48:00 PM	36.8	
380	9/24/2013	5:23:00 PM	36.7	
381	9/24/2013	5:58:00 PM	36.5	
382	9/24/2013	6:33:00 PM	36.5	
383	9/24/2013	7:08:00 PM	36.3	
384	9/24/2013	7:43:00 PM	36	
385	9/24/2013	8:18:00 PM	35.9	
386	9/24/2013	8:53:00 PM	35.9	
387	9/24/2013	9:28:00 PM	35.6	
388	9/24/2013	10:03:00 PM	35.5	
389	9/24/2013	10:38:00 PM	35.4	
390	9/24/2013	11:13:00 PM	35.3	
391	9/24/2013	11:48:00 PM	35.3	
392	9/25/2013	12:23:00 AM	35.1	
393	9/25/2013	12:58:00 AM	35.2	
394	9/25/2013	1:33:00 AM	35	
395	9/25/2013	2:08:00 AM	34.8	
396	9/25/2013	2:43:00 AM	34.7	
397	9/25/2013	3:18:00 AM	34.4	
398	9/25/2013	3:53:00 AM	34.4	
399	9/25/2013	4:28:00 AM	34	
400	9/25/2013	5:03:00 AM	34.1	
401	9/25/2013	5:38:00 AM	33.7	
402	9/25/2013	6:13:00 AM	33.5	
403	9/25/2013	6:48:00 AM	32.9	
404	9/25/2013	7:23:00 AM	32.6	
405	9/25/2013	7:58:00 AM	32.8	
406	9/25/2013	8:33:00 AM	32.8	
407	9/25/2013	9:08:00 AM	32.9	
408	9/25/2013	9:43:00 AM	32.9	
409	9/25/2013	10:18:00 AM	33.2	
410	9/25/2013	10:53:00 AM	33.4	
411	9/25/2013	11:28:00 AM	33.4	
412	9/25/2013	12:03:00 PM	33.6	
413	9/25/2013	12:38:00 PM	33.8	
414	9/25/2013	1:13:00 PM	34.1	
415	9/25/2013	1:48:00 PM	34	
416	9/25/2013	2:23:00 PM	34.1	
417	9/25/2013	2:58:00 PM	33.8	
418	9/25/2013	3:33:00 PM	33.8	
419	9/25/2013	4:08:00 PM	33.5	
420	9/25/2013	4:43:00 PM	33.1	
421	9/25/2013	5:18:00 PM	33	
422	9/25/2013	5:53:00 PM	32.5	
423	9/25/2013	6:28:00 PM	32.2	
424	9/25/2013	7:03:00 PM	32.2	
425	9/25/2013	7:38:00 PM	32.7	
426	9/25/2013	8:13:00 PM	32.6	
427	9/25/2013	8:48:00 PM	32.2	
428	9/25/2013	9:23:00 PM	31.8	
429	9/25/2013	9:58:00 PM	31.9	
430	9/25/2013	10:33:00 PM	32	
431	9/25/2013	11:08:00 PM	32.2	
432	9/25/2013	11:43:00 PM	32.2	
433	9/26/2013	12:18:00 AM	32	
434	9/26/2013	12:53:00 AM	32.2	
435	9/26/2013	1:28:00 AM	32.1	
436	9/26/2013	2:03:00 AM	32.2	
437	9/26/2013	2:38:00 AM	32.1	
438	9/26/2013	3:13:00 AM	32	
439	9/26/2013	3:48:00 AM	31.9	
440	9/26/2013	4:23:00 AM	31.6	
441	9/26/2013	4:58:00 AM	31.3	
442	9/26/2013	5:33:00 AM	30.5	
443	9/26/2013	6:08:00 AM	30.3	
444	9/26/2013	6:43:00 AM	30.1	
445	9/26/2013	7:18:00 AM	30.2	
446	9/26/2013	7:53:00 AM	30.1	
447	9/26/2013	8:28:00 AM	29.4	
448	9/26/2013	9:03:00 AM	29.7	
449	9/26/2013	9:38:00 AM	29.7	
450	9/26/2013	10:13:00 AM	30.5	
451	9/26/2013	10:48:00 AM	30.1	
452	9/26/2013	11:23:00 AM	30.9	
453	9/26/2013	11:58:00 AM	31.3	
454	9/26/2013	12:33:00 PM	31.2	
455	9/26/2013	1:08:00 PM	31.4	
456	9/26/2013	1:43:00 PM	31.3	
457	9/26/2013	2:18:00 PM	31.3	
458	9/26/2013	2:53:00 PM	31.2	
459	9/26/2013	3:28:00 PM	31	
460	9/26/2013	4:03:00 PM	31.1	
461	9/26/2013	4:38:00 PM	31.3	
462	9/26/2013	5:13:00 PM	31.5	
463	9/26/2013	5:48:00 PM	31.2	
464	9/26/2013	6:23:00 PM	31.3	
465	9/26/2013	6:58:00 PM	31	
466	9/26/2013	7:33:00 PM	30.3	
467	9/26/2013	8:08:00 PM	29.9	
468	9/26/2013	8:43:00 PM	29.4	
469	9/26/2013	9:18:00 PM	29.4	
470	9/26/2013	9:53:00 PM	29.3	
471	9/26/2013	10:28:00 PM	29.9	
472	9/26/2013	11:03:00 PM	29.7	
473	9/26/2013	11:38:00 PM	29.6	
474	9/27/2013	12:13:00 AM	29.8	
475	9/27/2013	12:48:00 AM	29.5	
476	9/27/2013	1:23:00 AM	29.6	
477	9/27/2013	1:58:00 AM	29.7	
478	9/27/2013	2:33:00 AM	29.2	
479	9/27/2013	3:08:00 AM	29.3	
480	9/27/2013	3:43:00 AM	29.4	
481	9/27/2013	4:18:00 AM	29.4	
482	9/27/2013	4:53:00 AM	29.2	
483	9/27/2013	5:28:00 AM	29.1	
484	9/27/2013	6:03:00 AM	29	
485	9/27/2013	6:38:00 AM	29	
486	9/27/2013	7:13:00 AM	28.8	
487	9/27/2013	7:48:00 AM	28.9	
488	9/27/2013	8:23:00 AM	29.1	
489	9/27/2013	8:58:00 AM	29.5	
490	9/27/2013	9:33:00 AM	30.1	
491	9/27/2013	10:08:00 AM	30.3	
492	9/27/2013	10:43:00 AM	30.3	
493	9/27/2013	11:18:00 AM	30.4	
494	9/27/2013	11:53:00 AM	30.7	
495	9/27/2013	12:28:00 PM	30.8	
496	9/27/2013	1:03:00 PM	30.9	
497	9/27/2013	1:38:00 PM	31.1	
498	9/27/2013	2:13:00 PM	31.1	
499	9/27/2013	2:48:00 PM	31.5	
500	9/27/2013	3:23:00 PM	31.5	
501	9/27/2013	3:58:00 PM	31.7	
502	9/27/2013	4:33:00 PM	31.5	
503	9/27/2013	5:08:00 PM	31.5	
504	9/27/2013	5:43:00 PM	31.4	
505	9/27/2013	6:18:00 PM	31.3	
506	9/27/2013	6:53:00 PM	31.3	
507	9/27/2013	7:28:00 PM	31.3	
508	9/27/2013	8:03:00 PM	31.4	
509	9/27/2013	8:38:00 PM	31.5	
510	9/27/2013	9:13:00 PM	31.6	
511	9/27/2013	9:48:00 PM	31.5	
512	9/27/2013	10:23:00 PM	31.6	
513	9/27/2013	10:58:00 PM	31.7	
514	9/27/2013	11:33:00 PM	31.8	
515	9/28/2013	12:08:00 AM	31.8	
516	9/28/2013	12:43:00 AM	31.7	
517	9/28/2013	1:18:00 AM	31.8	
518	9/28/2013	1:53:00 AM	31.7	
519	9/28/2013	2:28:00 AM	31.8	
520	9/28/2013	3:03:00 AM	31.8	
521	9/28/2013	3:38:00 AM	31.9	
522	9/28/2013	4:13:00 AM	31.9	
523	9/28/2013	4:48:00 AM	32	
524	9/28/2013	5:23:00 AM	32	
525	9/28/2013	5:58:00 AM	31.9	
526	9/28/2013	6:33:00 AM	31.8	
527	9/28/2013	7:08:00 AM	31.9	
528	9/28/2013	7:43:00 AM	31.8	
529	9/28/2013	8:18:00 AM	31.9	
530	9/28/2013	8:53:00 AM	32.1	
531	9/28/2013	9:28:00 AM	32.2	
532	9/28/2013	10:03:00 AM	32.4	
533	9/28/2013	10:38:00 AM	32.5	
534	9/28/2013	11:13:00 AM	32.8	
535	9/28/2013	11:48:00 AM	33.4	
536	9/28/2013	12:23:00 PM	33.8	
537	9/28/2013	12:58:00 PM	34.7	
538	9/28/2013	1:33:00 PM	34.9	
539	9/28/2013	2:08:00 PM	35.1	
540	9/28/2013	2:43:00 PM	35.4	
541	9/28/2013	3:18:00 PM	34.6	
542	9/28/2013	3:53:00 PM	34.6	
543	9/28/2013	4:28:00 PM	34.5	
544	9/28/2013	5:03:00 PM	34.6	
545	9/28/2013	5:38:00 PM	34	
546	9/28/2013	6:13:00 PM	33.8	
547	9/28/2013	6:48:00 PM	33.7	
548	9/28/2013	7:23:00 PM	33.8	
549	9/28/2013	7:58:00 PM	34.3	
550	9/28/2013	8:33:00 PM	33.9	
551	9/28/2013	9:08:00 PM	34.2	
552	9/28/2013	9:43:00 PM	34.2	
553	9/28/2013	10:18:00 PM	34.3	
554	9/28/2013	10:53:00 PM	34.6	
555	9/28/2013	11:28:00 PM	34.6	
556	9/29/2013	12:03:00 AM	34.6	
557	9/29/2013	12:38:00 AM	34.6	
558	9/29/2013	1:13:00 AM	34.6	
559	9/29/2013	1:48:00 AM	34.4	
560	9/29/2013	2:23:00 AM	34.3	
561	9/29/2013	2:58:00 AM	34.3	
562	9/29/2013	3:33:00 AM	34.4	
563	9/29/2013	4:08:00 AM	34.3	
564	9/29/2013	4:43:00 AM	34.1	
565	9/29/2013	5:18:00 AM	34.2	
566	9/29/2013	5:53:00 AM	34.2	
567	9/29/2013	6:28:00 AM	34.2	
568	9/29/2013	7:03:00 AM	34.1	
569	9/29/2013	7:38:00 AM	34.3	
570	9/29/2013	8:13:00 AM	34.3	
571	9/29/2013	8:48:00 AM	34.3	
572	9/29/2013	9:23:00 AM	34.4	
573	9/29/2013	9:58:00 AM	34.7	
574	9/29/2013	10:33:00 AM	35.3	
575	9/29/2013	11:08:00 AM	35.6	
576	9/29/2013	11:43:00 AM	35.7	
577	9/29/2013	12:18:00 PM	36.4	
578	9/29/2013	12:53:00 PM	36.6	
579	9/29/2013	1:28:00 PM	36.6	
580	9/29/2013	2:03:00 PM	36.8	
581	9/29/2013	2:38:00 PM	36.8	
582	9/29/2013	3:13:00 PM	37.2	
583	9/29/2013	3:48:00 PM	37.4	
584	9/29/2013	4:23:00 PM	37.4	
585	9/29/2013	4:58:00 PM	37.2	
586	9/29/2013	5:33:00 PM	37.1	
587	9/29/2013	6:08:00 PM	37.3	
588	9/29/2013	6:43:00 PM	37	
589	9/29/2013	7:18:00 PM	37	
590	9/29/2013	7:53:00 PM	36.8	
591	9/29/2013	8:28:00 PM	36.8	
592	9/29/2013	9:03:00 PM	36.7	
593	9/29/2013	9:38:00 PM	36.6	
594	9/29/2013	10:13:00 PM	36.6	
595	9/29/2013	10:48:00 PM	36.3	
596	9/29/2013	11:23:00 PM	36.1	
597	9/29/2013	11:58:00 PM	36.2	
598	9/30/2013	12:33:00 AM	36	
599	9/30/2013	1:08:00 AM	36	
600	9/30/2013	1:43:00 AM	35.9	
601	9/30/2013	2:18:00 AM	35.7	
602	9/30/2013	2:53:00 AM	35.6	
603	9/30/2013	3:28:00 AM	35.5	
604	9/30/2013	4:03:00 AM	35.3	
605	9/30/2013	4:38:00 AM	35.2	
606	9/30/2013	5:13:00 AM	35.2	
607	9/30/2013	5:48:00 AM	35.3	
608	9/30/2013	6:23:00 AM	35.2	
609	9/30/2013	6:58:00 AM	35.1	
610	9/30/2013	7:33:00 AM	35	
611	9/30/2013	8:08:00 AM	35.1	
